x,y,region
609775.75,6600416.00,11
619775.75,6600416.00,11
621775.75,6600416.00,11
623775.75,6600416.00,11
625775.75,6600416.00,11
627775.75,6600416.00,11
629775.75,6600416.00,11
631775.75,6600416.00,11
633775.75,6600416.00,11
571775.75,6602416.00,11
573775.75,6602416.00,11
575775.75,6602416.00,11
577775.75,6602416.00,11
579775.75,6602416.00,11
581775.75,6602416.00,11
583775.75,6602416.00,11
585775.75,6602416.00,11
587775.75,6602416.00,11
589775.75,6602416.00,11
591775.75,6602416.00,11
593775.75,6602416.00,11
595775.75,6602416.00,11
597775.75,6602416.00,11
599775.75,6602416.00,11
601775.75,6602416.00,11
603775.75,6602416.00,11
605775.75,6602416.00,11
607775.75,6602416.00,11
609775.75,6602416.00,11
611775.75,6602416.00,11
613775.75,6602416.00,11
615775.75,6602416.00,11
617775.75,6602416.00,11
619775.75,6602416.00,11
621775.75,6602416.00,11
623775.75,6602416.00,11
625775.75,6602416.00,11
627775.75,6602416.00,11
629775.75,6602416.00,11
631775.75,6602416.00,11
633775.75,6602416.00,11
635775.75,6602416.00,11
637775.75,6602416.00,11
639775.75,6602416.00,11
641775.75,6602416.00,11
571775.75,6604416.00,11
573775.75,6604416.00,11
575775.75,6604416.00,11
577775.75,6604416.00,11
579775.75,6604416.00,11
581775.75,6604416.00,11
583775.75,6604416.00,11
585775.75,6604416.00,11
587775.75,6604416.00,11
589775.75,6604416.00,11
591775.75,6604416.00,11
593775.75,6604416.00,11
595775.75,6604416.00,11
597775.75,6604416.00,11
599775.75,6604416.00,11
601775.75,6604416.00,11
603775.75,6604416.00,11
605775.75,6604416.00,11
607775.75,6604416.00,11
609775.75,6604416.00,11
611775.75,6604416.00,11
613775.75,6604416.00,11
615775.75,6604416.00,11
617775.75,6604416.00,11
619775.75,6604416.00,11
621775.75,6604416.00,11
623775.75,6604416.00,11
625775.75,6604416.00,11
627775.75,6604416.00,11
629775.75,6604416.00,11
631775.75,6604416.00,11
633775.75,6604416.00,11
635775.75,6604416.00,11
637775.75,6604416.00,11
639775.75,6604416.00,11
641775.75,6604416.00,11
643775.75,6604416.00,11
571775.75,6606416.00,11
573775.75,6606416.00,11
575775.75,6606416.00,11
577775.75,6606416.00,11
579775.75,6606416.00,11
581775.75,6606416.00,11
583775.75,6606416.00,11
585775.75,6606416.00,11
587775.75,6606416.00,11
589775.75,6606416.00,11
591775.75,6606416.00,11
593775.75,6606416.00,11
595775.75,6606416.00,11
597775.75,6606416.00,11
599775.75,6606416.00,11
601775.75,6606416.00,11
603775.75,6606416.00,11
605775.75,6606416.00,11
607775.75,6606416.00,11
609775.75,6606416.00,11
611775.75,6606416.00,11
613775.75,6606416.00,11
615775.75,6606416.00,11
617775.75,6606416.00,11
619775.75,6606416.00,11
621775.75,6606416.00,11
623775.75,6606416.00,11
625775.75,6606416.00,11
627775.75,6606416.00,11
629775.75,6606416.00,11
631775.75,6606416.00,11
633775.75,6606416.00,11
635775.75,6606416.00,11
637775.75,6606416.00,11
639775.75,6606416.00,11
641775.75,6606416.00,11
643775.75,6606416.00,11
645775.75,6606416.00,11
647775.75,6606416.00,11
571775.75,6608416.00,11
573775.75,6608416.00,11
575775.75,6608416.00,11
577775.75,6608416.00,11
579775.75,6608416.00,11
581775.75,6608416.00,11
583775.75,6608416.00,11
585775.75,6608416.00,11
587775.75,6608416.00,11
589775.75,6608416.00,11
591775.75,6608416.00,11
593775.75,6608416.00,11
595775.75,6608416.00,11
597775.75,6608416.00,11
599775.75,6608416.00,11
601775.75,6608416.00,11
603775.75,6608416.00,11
605775.75,6608416.00,11
607775.75,6608416.00,11
609775.75,6608416.00,11
611775.75,6608416.00,11
613775.75,6608416.00,11
615775.75,6608416.00,11
617775.75,6608416.00,11
619775.75,6608416.00,11
621775.75,6608416.00,11
623775.75,6608416.00,11
625775.75,6608416.00,11
627775.75,6608416.00,11
629775.75,6608416.00,11
631775.75,6608416.00,11
633775.75,6608416.00,11
635775.75,6608416.00,11
637775.75,6608416.00,11
639775.75,6608416.00,11
641775.75,6608416.00,11
643775.75,6608416.00,11
645775.75,6608416.00,11
647775.75,6608416.00,11
649775.75,6608416.00,11
571775.75,6610416.00,11
573775.75,6610416.00,11
575775.75,6610416.00,11
577775.75,6610416.00,11
579775.75,6610416.00,11
581775.75,6610416.00,11
583775.75,6610416.00,11
585775.75,6610416.00,11
587775.75,6610416.00,11
589775.75,6610416.00,11
591775.75,6610416.00,11
593775.75,6610416.00,11
595775.75,6610416.00,11
597775.75,6610416.00,11
599775.75,6610416.00,11
601775.75,6610416.00,11
603775.75,6610416.00,11
605775.75,6610416.00,11
607775.75,6610416.00,11
609775.75,6610416.00,11
611775.75,6610416.00,11
613775.75,6610416.00,11
615775.75,6610416.00,11
617775.75,6610416.00,11
619775.75,6610416.00,11
621775.75,6610416.00,11
623775.75,6610416.00,11
625775.75,6610416.00,11
627775.75,6610416.00,11
629775.75,6610416.00,11
631775.75,6610416.00,11
633775.75,6610416.00,11
635775.75,6610416.00,11
637775.75,6610416.00,11
639775.75,6610416.00,11
641775.75,6610416.00,11
643775.75,6610416.00,11
645775.75,6610416.00,11
647775.75,6610416.00,11
649775.75,6610416.00,11
651775.75,6610416.00,11
571775.75,6612416.00,11
573775.75,6612416.00,11
575775.75,6612416.00,11
577775.75,6612416.00,11
579775.75,6612416.00,11
581775.75,6612416.00,11
583775.75,6612416.00,11
585775.75,6612416.00,11
587775.75,6612416.00,11
589775.75,6612416.00,11
591775.75,6612416.00,11
593775.75,6612416.00,11
595775.75,6612416.00,11
597775.75,6612416.00,11
599775.75,6612416.00,11
601775.75,6612416.00,11
603775.75,6612416.00,11
605775.75,6612416.00,11
607775.75,6612416.00,11
609775.75,6612416.00,11
611775.75,6612416.00,11
613775.75,6612416.00,11
615775.75,6612416.00,11
617775.75,6612416.00,11
619775.75,6612416.00,11
621775.75,6612416.00,11
623775.75,6612416.00,11
625775.75,6612416.00,11
627775.75,6612416.00,11
629775.75,6612416.00,11
631775.75,6612416.00,11
633775.75,6612416.00,11
635775.75,6612416.00,11
637775.75,6612416.00,11
639775.75,6612416.00,11
641775.75,6612416.00,11
643775.75,6612416.00,11
645775.75,6612416.00,11
647775.75,6612416.00,11
649775.75,6612416.00,11
651775.75,6612416.00,11
653775.75,6612416.00,11
571775.75,6614416.00,11
573775.75,6614416.00,11
575775.75,6614416.00,11
577775.75,6614416.00,11
579775.75,6614416.00,11
581775.75,6614416.00,11
583775.75,6614416.00,11
585775.75,6614416.00,11
587775.75,6614416.00,11
589775.75,6614416.00,11
591775.75,6614416.00,11
593775.75,6614416.00,11
595775.75,6614416.00,11
597775.75,6614416.00,11
599775.75,6614416.00,11
601775.75,6614416.00,11
603775.75,6614416.00,11
605775.75,6614416.00,11
607775.75,6614416.00,11
609775.75,6614416.00,11
611775.75,6614416.00,11
613775.75,6614416.00,11
615775.75,6614416.00,11
617775.75,6614416.00,11
619775.75,6614416.00,11
621775.75,6614416.00,11
623775.75,6614416.00,11
625775.75,6614416.00,11
627775.75,6614416.00,11
629775.75,6614416.00,11
631775.75,6614416.00,11
633775.75,6614416.00,11
635775.75,6614416.00,11
637775.75,6614416.00,11
639775.75,6614416.00,11
641775.75,6614416.00,11
643775.75,6614416.00,11
645775.75,6614416.00,11
647775.75,6614416.00,11
649775.75,6614416.00,11
651775.75,6614416.00,11
653775.75,6614416.00,11
655775.75,6614416.00,11
571775.75,6616416.00,11
573775.75,6616416.00,11
575775.75,6616416.00,11
577775.75,6616416.00,11
579775.75,6616416.00,11
581775.75,6616416.00,11
583775.75,6616416.00,11
585775.75,6616416.00,11
587775.75,6616416.00,11
589775.75,6616416.00,11
591775.75,6616416.00,11
593775.75,6616416.00,11
595775.75,6616416.00,11
597775.75,6616416.00,11
599775.75,6616416.00,11
601775.75,6616416.00,11
603775.75,6616416.00,11
605775.75,6616416.00,11
607775.75,6616416.00,11
609775.75,6616416.00,11
611775.75,6616416.00,11
613775.75,6616416.00,11
615775.75,6616416.00,11
617775.75,6616416.00,11
619775.75,6616416.00,11
621775.75,6616416.00,11
623775.75,6616416.00,11
625775.75,6616416.00,11
627775.75,6616416.00,11
629775.75,6616416.00,11
631775.75,6616416.00,11
633775.75,6616416.00,11
635775.75,6616416.00,11
637775.75,6616416.00,11
639775.75,6616416.00,11
641775.75,6616416.00,11
643775.75,6616416.00,11
645775.75,6616416.00,11
647775.75,6616416.00,11
649775.75,6616416.00,11
651775.75,6616416.00,11
653775.75,6616416.00,11
655775.75,6616416.00,11
571775.75,6618416.00,11
573775.75,6618416.00,11
575775.75,6618416.00,11
577775.75,6618416.00,11
579775.75,6618416.00,11
581775.75,6618416.00,11
583775.75,6618416.00,11
585775.75,6618416.00,11
587775.75,6618416.00,11
589775.75,6618416.00,11
591775.75,6618416.00,11
593775.75,6618416.00,11
595775.75,6618416.00,11
597775.75,6618416.00,11
599775.75,6618416.00,11
601775.75,6618416.00,11
603775.75,6618416.00,11
605775.75,6618416.00,11
607775.75,6618416.00,11
609775.75,6618416.00,11
611775.75,6618416.00,11
613775.75,6618416.00,11
615775.75,6618416.00,11
617775.75,6618416.00,11
619775.75,6618416.00,11
621775.75,6618416.00,11
623775.75,6618416.00,11
625775.75,6618416.00,11
627775.75,6618416.00,11
629775.75,6618416.00,11
631775.75,6618416.00,11
633775.75,6618416.00,11
635775.75,6618416.00,11
637775.75,6618416.00,11
639775.75,6618416.00,11
641775.75,6618416.00,11
643775.75,6618416.00,11
645775.75,6618416.00,11
647775.75,6618416.00,11
649775.75,6618416.00,11
651775.75,6618416.00,11
653775.75,6618416.00,11
655775.75,6618416.00,11
571775.75,6620416.00,11
573775.75,6620416.00,11
575775.75,6620416.00,11
577775.75,6620416.00,11
579775.75,6620416.00,11
581775.75,6620416.00,11
583775.75,6620416.00,11
585775.75,6620416.00,11
587775.75,6620416.00,11
589775.75,6620416.00,11
591775.75,6620416.00,11
593775.75,6620416.00,11
595775.75,6620416.00,11
597775.75,6620416.00,11
599775.75,6620416.00,11
601775.75,6620416.00,11
603775.75,6620416.00,11
605775.75,6620416.00,11
607775.75,6620416.00,11
609775.75,6620416.00,11
611775.75,6620416.00,11
613775.75,6620416.00,11
615775.75,6620416.00,11
617775.75,6620416.00,11
619775.75,6620416.00,11
621775.75,6620416.00,11
623775.75,6620416.00,11
625775.75,6620416.00,11
627775.75,6620416.00,11
629775.75,6620416.00,11
631775.75,6620416.00,11
633775.75,6620416.00,11
635775.75,6620416.00,11
637775.75,6620416.00,11
639775.75,6620416.00,11
641775.75,6620416.00,11
643775.75,6620416.00,11
645775.75,6620416.00,11
647775.75,6620416.00,11
649775.75,6620416.00,11
651775.75,6620416.00,11
653775.75,6620416.00,11
655775.75,6620416.00,11
657775.75,6620416.00,11
575775.75,6622416.00,11
577775.75,6622416.00,11
579775.75,6622416.00,11
581775.75,6622416.00,11
583775.75,6622416.00,11
585775.75,6622416.00,11
587775.75,6622416.00,11
589775.75,6622416.00,11
591775.75,6622416.00,11
593775.75,6622416.00,11
595775.75,6622416.00,11
597775.75,6622416.00,11
599775.75,6622416.00,11
601775.75,6622416.00,11
603775.75,6622416.00,11
605775.75,6622416.00,11
607775.75,6622416.00,11
609775.75,6622416.00,11
611775.75,6622416.00,11
613775.75,6622416.00,11
615775.75,6622416.00,11
617775.75,6622416.00,11
619775.75,6622416.00,11
621775.75,6622416.00,11
623775.75,6622416.00,11
625775.75,6622416.00,11
627775.75,6622416.00,11
629775.75,6622416.00,11
631775.75,6622416.00,11
633775.75,6622416.00,11
635775.75,6622416.00,11
637775.75,6622416.00,11
639775.75,6622416.00,11
641775.75,6622416.00,11
643775.75,6622416.00,11
645775.75,6622416.00,11
647775.75,6622416.00,11
649775.75,6622416.00,11
651775.75,6622416.00,11
653775.75,6622416.00,11
655775.75,6622416.00,11
657775.75,6622416.00,11
659775.75,6622416.00,11
581775.75,6624416.00,11
583775.75,6624416.00,11
585775.75,6624416.00,11
587775.75,6624416.00,11
589775.75,6624416.00,11
591775.75,6624416.00,11
593775.75,6624416.00,11
595775.75,6624416.00,11
597775.75,6624416.00,11
599775.75,6624416.00,11
601775.75,6624416.00,11
603775.75,6624416.00,11
605775.75,6624416.00,11
607775.75,6624416.00,11
609775.75,6624416.00,11
611775.75,6624416.00,11
613775.75,6624416.00,11
615775.75,6624416.00,11
617775.75,6624416.00,11
619775.75,6624416.00,11
621775.75,6624416.00,11
623775.75,6624416.00,11
625775.75,6624416.00,11
627775.75,6624416.00,11
629775.75,6624416.00,11
631775.75,6624416.00,11
633775.75,6624416.00,11
635775.75,6624416.00,11
637775.75,6624416.00,11
639775.75,6624416.00,11
641775.75,6624416.00,11
643775.75,6624416.00,11
645775.75,6624416.00,11
647775.75,6624416.00,11
649775.75,6624416.00,11
651775.75,6624416.00,11
653775.75,6624416.00,11
655775.75,6624416.00,11
657775.75,6624416.00,11
659775.75,6624416.00,11
661775.75,6624416.00,11
585775.75,6626416.00,11
587775.75,6626416.00,11
589775.75,6626416.00,11
591775.75,6626416.00,11
593775.75,6626416.00,11
595775.75,6626416.00,11
597775.75,6626416.00,11
599775.75,6626416.00,11
601775.75,6626416.00,11
603775.75,6626416.00,11
605775.75,6626416.00,11
607775.75,6626416.00,11
609775.75,6626416.00,11
611775.75,6626416.00,11
613775.75,6626416.00,11
615775.75,6626416.00,11
617775.75,6626416.00,11
619775.75,6626416.00,11
621775.75,6626416.00,11
623775.75,6626416.00,11
625775.75,6626416.00,11
627775.75,6626416.00,11
629775.75,6626416.00,11
631775.75,6626416.00,11
633775.75,6626416.00,11
635775.75,6626416.00,11
637775.75,6626416.00,11
639775.75,6626416.00,11
641775.75,6626416.00,11
643775.75,6626416.00,11
645775.75,6626416.00,11
647775.75,6626416.00,11
649775.75,6626416.00,11
651775.75,6626416.00,11
653775.75,6626416.00,11
655775.75,6626416.00,11
657775.75,6626416.00,11
659775.75,6626416.00,11
661775.75,6626416.00,11
591775.75,6628416.00,11
593775.75,6628416.00,11
595775.75,6628416.00,11
597775.75,6628416.00,11
599775.75,6628416.00,11
601775.75,6628416.00,11
603775.75,6628416.00,11
605775.75,6628416.00,11
607775.75,6628416.00,11
609775.75,6628416.00,11
611775.75,6628416.00,11
613775.75,6628416.00,11
615775.75,6628416.00,11
617775.75,6628416.00,11
619775.75,6628416.00,11
621775.75,6628416.00,11
623775.75,6628416.00,11
625775.75,6628416.00,11
627775.75,6628416.00,11
629775.75,6628416.00,11
631775.75,6628416.00,11
633775.75,6628416.00,11
635775.75,6628416.00,11
637775.75,6628416.00,11
639775.75,6628416.00,11
641775.75,6628416.00,11
643775.75,6628416.00,11
645775.75,6628416.00,11
647775.75,6628416.00,11
649775.75,6628416.00,11
651775.75,6628416.00,11
653775.75,6628416.00,11
655775.75,6628416.00,11
657775.75,6628416.00,11
659775.75,6628416.00,11
661775.75,6628416.00,11
597775.75,6630416.00,11
599775.75,6630416.00,11
601775.75,6630416.00,11
603775.75,6630416.00,11
605775.75,6630416.00,11
607775.75,6630416.00,11
609775.75,6630416.00,11
611775.75,6630416.00,11
613775.75,6630416.00,11
615775.75,6630416.00,11
617775.75,6630416.00,11
619775.75,6630416.00,11
621775.75,6630416.00,11
623775.75,6630416.00,11
625775.75,6630416.00,11
627775.75,6630416.00,11
629775.75,6630416.00,11
631775.75,6630416.00,11
633775.75,6630416.00,11
635775.75,6630416.00,11
637775.75,6630416.00,11
639775.75,6630416.00,11
641775.75,6630416.00,11
643775.75,6630416.00,11
645775.75,6630416.00,11
647775.75,6630416.00,11
649775.75,6630416.00,11
651775.75,6630416.00,11
653775.75,6630416.00,11
655775.75,6630416.00,11
657775.75,6630416.00,11
659775.75,6630416.00,11
661775.75,6630416.00,11
663775.75,6630416.00,11
603775.75,6632416.00,11
605775.75,6632416.00,11
607775.75,6632416.00,11
609775.75,6632416.00,11
611775.75,6632416.00,11
613775.75,6632416.00,11
615775.75,6632416.00,11
617775.75,6632416.00,11
619775.75,6632416.00,11
621775.75,6632416.00,11
623775.75,6632416.00,11
625775.75,6632416.00,11
627775.75,6632416.00,11
629775.75,6632416.00,11
631775.75,6632416.00,11
633775.75,6632416.00,11
635775.75,6632416.00,11
637775.75,6632416.00,11
639775.75,6632416.00,11
641775.75,6632416.00,11
643775.75,6632416.00,11
645775.75,6632416.00,11
647775.75,6632416.00,11
649775.75,6632416.00,11
651775.75,6632416.00,11
653775.75,6632416.00,11
655775.75,6632416.00,11
657775.75,6632416.00,11
659775.75,6632416.00,11
661775.75,6632416.00,11
663775.75,6632416.00,11
609775.75,6634416.00,11
611775.75,6634416.00,11
613775.75,6634416.00,11
615775.75,6634416.00,11
617775.75,6634416.00,11
619775.75,6634416.00,11
621775.75,6634416.00,11
623775.75,6634416.00,11
625775.75,6634416.00,11
627775.75,6634416.00,11
629775.75,6634416.00,11
631775.75,6634416.00,11
633775.75,6634416.00,11
635775.75,6634416.00,11
637775.75,6634416.00,11
639775.75,6634416.00,11
641775.75,6634416.00,11
643775.75,6634416.00,11
645775.75,6634416.00,11
647775.75,6634416.00,11
649775.75,6634416.00,11
651775.75,6634416.00,11
653775.75,6634416.00,11
655775.75,6634416.00,11
657775.75,6634416.00,11
659775.75,6634416.00,11
661775.75,6634416.00,11
663775.75,6634416.00,11
665775.75,6634416.00,11
667775.75,6634416.00,11
613775.75,6636416.00,11
615775.75,6636416.00,11
617775.75,6636416.00,11
619775.75,6636416.00,11
621775.75,6636416.00,11
623775.75,6636416.00,11
625775.75,6636416.00,11
627775.75,6636416.00,11
629775.75,6636416.00,11
631775.75,6636416.00,11
633775.75,6636416.00,11
635775.75,6636416.00,11
637775.75,6636416.00,11
639775.75,6636416.00,11
641775.75,6636416.00,11
643775.75,6636416.00,11
645775.75,6636416.00,11
647775.75,6636416.00,11
649775.75,6636416.00,11
651775.75,6636416.00,11
653775.75,6636416.00,11
655775.75,6636416.00,11
657775.75,6636416.00,11
659775.75,6636416.00,11
661775.75,6636416.00,11
663775.75,6636416.00,11
665775.75,6636416.00,11
667775.75,6636416.00,11
669775.75,6636416.00,11
619775.75,6638416.00,11
621775.75,6638416.00,11
623775.75,6638416.00,11
625775.75,6638416.00,11
627775.75,6638416.00,11
629775.75,6638416.00,11
631775.75,6638416.00,11
633775.75,6638416.00,11
635775.75,6638416.00,11
637775.75,6638416.00,11
639775.75,6638416.00,11
641775.75,6638416.00,11
643775.75,6638416.00,11
645775.75,6638416.00,11
647775.75,6638416.00,11
649775.75,6638416.00,11
651775.75,6638416.00,11
653775.75,6638416.00,11
655775.75,6638416.00,11
657775.75,6638416.00,11
659775.75,6638416.00,11
661775.75,6638416.00,11
663775.75,6638416.00,11
665775.75,6638416.00,11
667775.75,6638416.00,11
669775.75,6638416.00,11
625775.75,6640416.00,11
627775.75,6640416.00,11
629775.75,6640416.00,11
631775.75,6640416.00,11
633775.75,6640416.00,11
635775.75,6640416.00,11
637775.75,6640416.00,11
639775.75,6640416.00,11
641775.75,6640416.00,11
643775.75,6640416.00,11
645775.75,6640416.00,11
647775.75,6640416.00,11
649775.75,6640416.00,11
651775.75,6640416.00,11
653775.75,6640416.00,11
655775.75,6640416.00,11
657775.75,6640416.00,11
659775.75,6640416.00,11
661775.75,6640416.00,11
663775.75,6640416.00,11
665775.75,6640416.00,11
667775.75,6640416.00,11
669775.75,6640416.00,11
631775.75,6642416.00,11
633775.75,6642416.00,11
635775.75,6642416.00,11
637775.75,6642416.00,11
639775.75,6642416.00,11
641775.75,6642416.00,11
643775.75,6642416.00,11
645775.75,6642416.00,11
647775.75,6642416.00,11
649775.75,6642416.00,11
651775.75,6642416.00,11
653775.75,6642416.00,11
655775.75,6642416.00,11
657775.75,6642416.00,11
659775.75,6642416.00,11
661775.75,6642416.00,11
663775.75,6642416.00,11
665775.75,6642416.00,11
667775.75,6642416.00,11
669775.75,6642416.00,11
671775.75,6642416.00,11
637775.75,6644416.00,11
639775.75,6644416.00,11
641775.75,6644416.00,11
643775.75,6644416.00,11
645775.75,6644416.00,11
647775.75,6644416.00,11
649775.75,6644416.00,11
651775.75,6644416.00,11
653775.75,6644416.00,11
655775.75,6644416.00,11
657775.75,6644416.00,11
659775.75,6644416.00,11
661775.75,6644416.00,11
663775.75,6644416.00,11
665775.75,6644416.00,11
667775.75,6644416.00,11
669775.75,6644416.00,11
671775.75,6644416.00,11
673775.75,6644416.00,11
675775.75,6644416.00,11
677775.75,6644416.00,11
679775.75,6644416.00,11
681775.75,6644416.00,11
683775.75,6644416.00,11
685775.75,6644416.00,11
687775.75,6644416.00,11
689775.75,6644416.00,11
641775.75,6646416.00,11
643775.75,6646416.00,11
645775.75,6646416.00,11
647775.75,6646416.00,11
649775.75,6646416.00,11
651775.75,6646416.00,11
653775.75,6646416.00,11
655775.75,6646416.00,11
657775.75,6646416.00,11
659775.75,6646416.00,11
661775.75,6646416.00,11
663775.75,6646416.00,11
665775.75,6646416.00,11
667775.75,6646416.00,11
669775.75,6646416.00,11
671775.75,6646416.00,11
673775.75,6646416.00,11
675775.75,6646416.00,11
677775.75,6646416.00,11
679775.75,6646416.00,11
681775.75,6646416.00,11
683775.75,6646416.00,11
685775.75,6646416.00,11
687775.75,6646416.00,11
689775.75,6646416.00,11
691775.75,6646416.00,11
693775.75,6646416.00,11
695775.75,6646416.00,11
647775.75,6648416.00,11
649775.75,6648416.00,11
651775.75,6648416.00,11
653775.75,6648416.00,11
655775.75,6648416.00,11
657775.75,6648416.00,11
659775.75,6648416.00,11
661775.75,6648416.00,11
663775.75,6648416.00,11
665775.75,6648416.00,11
667775.75,6648416.00,11
669775.75,6648416.00,11
671775.75,6648416.00,11
673775.75,6648416.00,11
675775.75,6648416.00,11
677775.75,6648416.00,11
679775.75,6648416.00,11
681775.75,6648416.00,11
683775.75,6648416.00,11
685775.75,6648416.00,11
687775.75,6648416.00,11
689775.75,6648416.00,11
691775.75,6648416.00,11
693775.75,6648416.00,11
695775.75,6648416.00,11
697775.75,6648416.00,11
653775.75,6650416.00,11
655775.75,6650416.00,11
657775.75,6650416.00,11
659775.75,6650416.00,11
661775.75,6650416.00,11
663775.75,6650416.00,11
665775.75,6650416.00,11
667775.75,6650416.00,11
669775.75,6650416.00,11
671775.75,6650416.00,11
673775.75,6650416.00,11
675775.75,6650416.00,11
677775.75,6650416.00,11
679775.75,6650416.00,11
681775.75,6650416.00,11
683775.75,6650416.00,11
685775.75,6650416.00,11
687775.75,6650416.00,11
689775.75,6650416.00,11
691775.75,6650416.00,11
693775.75,6650416.00,11
695775.75,6650416.00,11
697775.75,6650416.00,11
699775.75,6650416.00,11
701775.75,6650416.00,11
659775.75,6652416.00,11
661775.75,6652416.00,11
663775.75,6652416.00,11
665775.75,6652416.00,11
667775.75,6652416.00,11
669775.75,6652416.00,11
671775.75,6652416.00,11
673775.75,6652416.00,11
675775.75,6652416.00,11
677775.75,6652416.00,11
679775.75,6652416.00,11
681775.75,6652416.00,11
683775.75,6652416.00,11
685775.75,6652416.00,11
687775.75,6652416.00,11
689775.75,6652416.00,11
691775.75,6652416.00,11
693775.75,6652416.00,11
695775.75,6652416.00,11
697775.75,6652416.00,11
699775.75,6652416.00,11
701775.75,6652416.00,11
703775.75,6652416.00,11
665775.75,6654416.00,11
667775.75,6654416.00,11
669775.75,6654416.00,11
671775.75,6654416.00,11
673775.75,6654416.00,11
675775.75,6654416.00,11
677775.75,6654416.00,11
679775.75,6654416.00,11
681775.75,6654416.00,11
683775.75,6654416.00,11
685775.75,6654416.00,11
687775.75,6654416.00,11
689775.75,6654416.00,11
691775.75,6654416.00,11
693775.75,6654416.00,11
695775.75,6654416.00,11
697775.75,6654416.00,11
699775.75,6654416.00,11
701775.75,6654416.00,11
703775.75,6654416.00,11
705775.75,6654416.00,11
669775.75,6656416.00,11
671775.75,6656416.00,11
673775.75,6656416.00,11
675775.75,6656416.00,11
677775.75,6656416.00,11
679775.75,6656416.00,11
681775.75,6656416.00,11
683775.75,6656416.00,11
685775.75,6656416.00,11
687775.75,6656416.00,11
689775.75,6656416.00,11
691775.75,6656416.00,11
693775.75,6656416.00,11
695775.75,6656416.00,11
697775.75,6656416.00,11
699775.75,6656416.00,11
701775.75,6656416.00,11
703775.75,6656416.00,11
705775.75,6656416.00,11
707775.75,6656416.00,11
675775.75,6658416.00,11
677775.75,6658416.00,11
679775.75,6658416.00,11
681775.75,6658416.00,11
683775.75,6658416.00,11
685775.75,6658416.00,11
687775.75,6658416.00,11
689775.75,6658416.00,11
691775.75,6658416.00,11
693775.75,6658416.00,11
695775.75,6658416.00,11
697775.75,6658416.00,11
699775.75,6658416.00,11
701775.75,6658416.00,11
703775.75,6658416.00,11
705775.75,6658416.00,11
707775.75,6658416.00,11
709775.75,6658416.00,11
711775.75,6658416.00,11
681775.75,6660416.00,11
683775.75,6660416.00,11
685775.75,6660416.00,11
687775.75,6660416.00,11
689775.75,6660416.00,11
691775.75,6660416.00,11
693775.75,6660416.00,11
695775.75,6660416.00,11
697775.75,6660416.00,11
699775.75,6660416.00,11
701775.75,6660416.00,11
703775.75,6660416.00,11
705775.75,6660416.00,11
707775.75,6660416.00,11
709775.75,6660416.00,11
711775.75,6660416.00,11
713775.75,6660416.00,11
715775.75,6660416.00,11
717775.75,6660416.00,11
687775.75,6662416.00,11
689775.75,6662416.00,11
691775.75,6662416.00,11
693775.75,6662416.00,11
695775.75,6662416.00,11
697775.75,6662416.00,11
699775.75,6662416.00,11
701775.75,6662416.00,11
703775.75,6662416.00,11
705775.75,6662416.00,11
707775.75,6662416.00,11
709775.75,6662416.00,11
711775.75,6662416.00,11
713775.75,6662416.00,11
715775.75,6662416.00,11
717775.75,6662416.00,11
719775.75,6662416.00,11
721775.75,6662416.00,11
693775.75,6664416.00,11
695775.75,6664416.00,11
697775.75,6664416.00,11
699775.75,6664416.00,11
701775.75,6664416.00,11
703775.75,6664416.00,11
705775.75,6664416.00,11
707775.75,6664416.00,11
709775.75,6664416.00,11
711775.75,6664416.00,11
713775.75,6664416.00,11
715775.75,6664416.00,11
717775.75,6664416.00,11
719775.75,6664416.00,11
721775.75,6664416.00,11
723775.75,6664416.00,11
725775.75,6664416.00,11
697775.75,6666416.00,11
699775.75,6666416.00,11
701775.75,6666416.00,11
703775.75,6666416.00,11
705775.75,6666416.00,11
707775.75,6666416.00,11
709775.75,6666416.00,11
711775.75,6666416.00,11
713775.75,6666416.00,11
715775.75,6666416.00,11
717775.75,6666416.00,11
719775.75,6666416.00,11
721775.75,6666416.00,11
723775.75,6666416.00,11
725775.75,6666416.00,11
703775.75,6668416.00,11
705775.75,6668416.00,11
707775.75,6668416.00,11
709775.75,6668416.00,11
711775.75,6668416.00,11
713775.75,6668416.00,11
715775.75,6668416.00,11
717775.75,6668416.00,11
719775.75,6668416.00,11
721775.75,6668416.00,11
723775.75,6668416.00,11
725775.75,6668416.00,11
709775.75,6670416.00,11
711775.75,6670416.00,11
713775.75,6670416.00,11
715775.75,6670416.00,11
717775.75,6670416.00,11
719775.75,6670416.00,11
721775.75,6670416.00,11
723775.75,6670416.00,11
725775.75,6670416.00,11
571775.75,6622416.00,12
573775.75,6622416.00,12
571775.75,6624416.00,12
573775.75,6624416.00,12
575775.75,6624416.00,12
577775.75,6624416.00,12
579775.75,6624416.00,12
571775.75,6626416.00,12
573775.75,6626416.00,12
575775.75,6626416.00,12
577775.75,6626416.00,12
579775.75,6626416.00,12
581775.75,6626416.00,12
583775.75,6626416.00,12
571775.75,6628416.00,12
573775.75,6628416.00,12
575775.75,6628416.00,12
577775.75,6628416.00,12
579775.75,6628416.00,12
581775.75,6628416.00,12
583775.75,6628416.00,12
585775.75,6628416.00,12
587775.75,6628416.00,12
589775.75,6628416.00,12
571775.75,6630416.00,12
573775.75,6630416.00,12
575775.75,6630416.00,12
