Mapping parameters for Pusa hispida (ringed seal)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."



Occurrence cells used for creating environmental envelope (n = 803)
Genus,Species,Center Lat,Center Long,C-Square,Depth (m),Surface Water Temp. (°C),Bottom Water Temp. (°C),Surface Salinity (psu),Bottom Salinity (psu),Primary Production (mgC·m-3·day-1),Sea Ice Concentration (0-1 fraction),Dissolved Bottom Oxygen (mmol·m-3),Distance to Land (km)
Pusa,hispida,53.75,-177.25,7517:237:3,3818,5.39063501358032,1.2109090089798,32.9573173522949,34.6822967529297,5.1699997857213,0,132.997222900391,213
Pusa,hispida,54.25,-57.25,7505:247:1,14,2.6604859828949,0.123953998088837,29.6196422576904,33.2562675476074,13.784999959170799,0.108304001390934,358.79931640625,14
Pusa,hispida,54.25,-130.75,7513:140:2,45,9.29058742523193,6.89664602279663,28.8824577331543,33.2825622558594,38.3899994194508,0,115.466064453125,15
Pusa,hispida,54.75,11.75,1501:141:4,6,10.2615175247192,10.0543603897095,9.78951644897461,17.1253147125244,3.93000012263656,0.00100199994631112,335.994140625,10
Pusa,hispida,54.75,12.75,1501:142:4,24,10.045557975769,9.69418811798096,7.67386388778687,21.9227237701416,1.54099997598678,0.0000750000035623088,349.890716552734,16
Pusa,hispida,54.75,16.75,1501:246:4,44,10.1237173080444,8.40739917755127,7.16763305664063,7.05721092224121,1.8350000027567102,0.0000690000015310943,372.460723876953,13
Pusa,hispida,55.25,8.25,1500:458:1,24,10.7698993682861,10.7418823242188,31.8329792022705,33.6866416931152,10.7000004500151,0,285.369689941406,48
Pusa,hispida,55.25,11.75,1501:351:2,14,10.3111543655396,10.0378150939941,13.1435632705688,19.4006805419922,3.3741663210094,0.000612944713793695,331.056427001953,5
Pusa,hispida,55.25,12.25,1501:352:1,14,10.1435079574585,9.83154010772705,10.8894701004028,20.936954498291,2.67872214317322,0.000339027785230428,337.178955078125,8
Pusa,hispida,55.25,12.75,1501:352:2,17,9.94926071166992,9.58805847167969,7.53701782226563,22.652322769165,1.6619999660179,0.000103999998827931,332.995666503906,16
Pusa,hispida,55.25,13.25,1501:353:1,13,9.88965797424316,8.13037300109863,7.37987089157104,8.69037246704102,0.81200001295656,0.0000240000008489005,385.591033935547,13
Pusa,hispida,55.25,15.25,1501:455:1,62,9.83883094787598,5.88105487823486,7.10324096679688,8.81006145477295,0.501999980770051,0.00000499999987368938,388.291381835938,15
Pusa,hispida,55.25,-59.25,7505:459:1,28,2.12739396095276,-0.325224012136459,30.8121528625488,33.4825820922852,6.0180001892149395,0.188617005944252,351.548156738281,13
Pusa,hispida,55.25,-82.25,7508:352:1,21,1.80631399154663,0.758688986301422,28.1391754150391,29.363073348999,2.35099997371435,0.42943200469017,359.720275878906,14
Pusa,hispida,55.25,-85.25,7508:455:1,21,1.73788702487946,1.14508199691772,27.6433963775635,30.2665557861328,6.23199995607138,0.38968899846077,359.954620361328,4
Pusa,hispida,55.25,-161.25,7516:351:1,27,5.94317197799683,5.2682318687439,31.6968078613281,32.2785148620605,18.2050000876188,0.0000379999983124435,299.876129150391,14
Pusa,hispida,55.25,-166.25,7516:456:1,131,5.40149784088135,3.79341101646423,32.5167617797852,33.1166725158691,9.81200020760298,0.00000700000009601354,219.775802612305,142
Pusa,hispida,55.75,8.25,1500:458:3,23,10.650164604187,10.6168565750122,31.750072479248,33.4830627441406,9.31395590305328,0.0000555093756702263,286.631164550781,8
Pusa,hispida,55.75,10.25,1501:350:3,13,10.1330842971802,9.84976387023926,17.3355007171631,21.9815254211426,7.71600008010864,0.000265999988187104,323.67822265625,11
Pusa,hispida,55.75,20.75,1502:350:4,44,10.1943778991699,8.10706615447998,6.88922882080078,7.68906021118164,17.297999933362,0.000707000028342009,374.483734130859,47
Pusa,hispida,55.75,-4.75,7500:354:4,44,10.5391626358032,10.3525285720825,34.2090454101563,34.8619918823242,18.4813961386681,0,271.2587890625,8
Pusa,hispida,55.75,-54.25,7505:354:3,2867,4.76639890670776,2.33227610588074,34.2234878540039,34.9130783081055,7.46200000867248,0.0000740000032237731,274.303497314453,252
Pusa,hispida,55.75,-151.25,7515:351:3,5033,7.10116291046143,1.1324919462204,32.5719947814941,34.6957244873047,6.55099982395768,0,146.677139282227,209
Pusa,hispida,56.25,10.75,1501:360:2,14,10.3027610778809,9.92258262634277,19.8965473175049,26.3065280914307,3.76312714070082,0.000266442744759843,306.788452148438,9
Pusa,hispida,56.25,-3.25,7500:363:1,24,10.0618448257446,10.0693798065186,33.7687797546387,34.8432197570801,25.6234258413315,0,282.662414550781,4
Pusa,hispida,56.25,-133.75,7513:363:2,51,7.7319860458374,6.60666179656982,29.1277561187744,33.717472076416,21.3109999895096,0,143.647308349609,12
Pusa,hispida,56.75,12.75,1501:362:4,44,10.09010887146,9.53888416290283,20.4810981750488,22.8172607421875,7.923189550638201,0.000268584990408272,316.572235107422,7
Pusa,hispida,56.75,18.25,1501:468:3,25,9.27165508270264,6.68483018875122,6.78943300247192,8.08611488342285,0.722000026144087,0.0000419999996665865,393.223205566406,15
Pusa,hispida,56.75,-2.25,7500:362:3,53,9.77552127838135,9.01558589935303,34.5676116943359,34.9068183898926,15.075000002980198,0,274.380767822266,12
Pusa,hispida,56.75,-61.75,7506:361:4,3,1.24315500259399,0.755335986614227,30.2710990905762,33.2777404785156,12.2570004314184,0.100432001054287,361.09521484375,7
Pusa,hispida,57.25,10.75,1501:370:2,17,10.3327827453613,10.0386486053467,27.5718536376953,26.7074794769287,4.335000179708,0.000253000005614012,297.004364013672,14
Pusa,hispida,57.25,11.25,1501:371:1,15,10.3662176132202,9.75603294372559,25.4447937011719,31.3699378967285,3.33800003863871,0.000213000006624497,291.728576660156,15
Pusa,hispida,57.25,18.75,1501:478:2,28,9.33769512176514,8.21533870697021,6.74250316619873,6.96065711975098,0.46800001291558097,0.0000670000008540228,372.467315673828,11
Pusa,hispida,57.25,24.25,1502:374:1,27,9.0962381362915,7.47067594528198,3.58256101608276,7.40151977539063,10.6070004403591,0.0462080016732216,391.907897949219,10
Pusa,hispida,57.25,165.75,1516:475:2,3528,4.96436595916748,1.28185296058655,32.9757957458496,34.6653747558594,6.40500010922551,0.000140999996801838,115.670845031738,189
Pusa,hispida,57.75,9.25,1500:479:3,132,10.5881843566895,8.53013896942139,32.172046661377,34.6357917785645,5.19899977371097,0,287.189208984375,59
Pusa,hispida,57.75,20.25,1502:370:3,145,9.44178199768066,3.29431509971619,6.79869890213013,11.0275621414185,0.56299997959286,0.000314000004436821,298.278503417969,89
Pusa,hispida,57.75,-62.25,7506:372:3,4,0.983741283416748,0.302782446146011,30.4681053161621,33.4720191955566,5.21954894065857,0.198469489812851,351.925933837891,3
Pusa,hispida,57.75,-165.25,7516:475:3,49,2.88691401481628,2.71474409103394,31.1479053497314,32.2979545593262,5.83299994468689,0.071882002055645,296.766723632813,254
Pusa,hispida,58.25,11.75,1501:381:2,1,10.097562789917,10.2388868331909,27.5374183654785,24.1369953155518,12.1360002085567,0.000241999994614162,301.011322021484,5
Pusa,hispida,58.25,21.75,1502:381:2,29,9.26015186309814,8.74867725372314,6.34670782089233,6.64790391921997,1.72900001052767,0.00935900025069714,356.642364501953,14
Pusa,hispida,58.25,22.25,1502:382:1,9,9.03989219665527,8.39873886108398,5.63842964172363,6.59580326080322,3.75527259893715,0.0215289909392595,366.432037353516,7
Pusa,hispida,58.25,23.75,1502:383:2,28,8.75743103027344,8.20630359649658,4.14788007736206,6.14813613891602,3.02399997599423,0.064690999686718,366.091247558594,13
Pusa,hispida,58.25,24.25,1502:384:1,19,8.5717601776123,8.33561038970947,4.02918004989624,6.11454391479492,3.15700005739927,0.0635320022702217,361.15234375,11
Pusa,hispida,58.25,163.25,1516:383:1,487,4.17404985427856,1.54938399791718,32.359447479248,32.9475135803223,22.6920004934072,0.111962996423244,335.484100341797,73
Pusa,hispida,58.25,-62.75,7506:382:2,22,0.839613020420074,0.525018990039825,30.5490074157715,33.2742309570313,5.70499990135431,0.169556006789207,360.785461425781,5
Pusa,hispida,58.25,-68.25,7506:488:1,2,0.776270925998688,0.187160477042198,23.6643886566162,31.6685676574707,17.098521813750303,0.237816318869591,361.752075195313,3
Pusa,hispida,58.25,-158.75,7515:488:2,42,4.53095388412476,4.55569505691528,26.8250541687012,31.5495109558105,3.53899993933737,0.044089000672102,340.510437011719,14
Pusa,hispida,58.75,22.25,1502:382:3,24,9.04694938659668,8.07973098754883,6.39725780487061,6.75911998748779,1.5940000303089599,0.0103500001132488,367.275848388672,12
Pusa,hispida,58.75,22.75,1502:382:4,9,8.77273845672607,8.18654632568359,6.03828811645508,6.50067186355591,4.8030000180006,0.0194840002804995,357.944244384766,6
Pusa,hispida,58.75,23.25,1502:383:3,8,8.52483463287354,7.87633419036865,5.73576498031616,6.22480010986328,7.40200001746416,0.0243319999426603,359.489288330078,12
Pusa,hispida,58.75,23.75,1502:383:4,8,8.63090419769287,7.73505544662476,5.04741239547729,6.40351963043213,6.0061556287109905,0.0435112789273262,371.785430908203,4
Pusa,hispida,58.75,162.75,1516:382:4,19,4.12787818908691,2.67110204696655,32.3115272521973,32.8637580871582,27.1680001169443,0.190102994441986,353.34716796875,11
Pusa,hispida,58.75,-78.75,7507:488:4,41,2.11891889572144,1.48795402050018,26.6615943908691,29.5024452209473,1.29199994262308,0.349265992641449,364.944274902344,14
Pusa,hispida,58.75,-94.25,7509:384:3,20,2.07056903839111,1.43076205253601,28.6713256835938,31.0959892272949,3.38899996131659,0.407748997211456,358.023651123047,8
Pusa,hispida,58.75,-152.25,7515:382:3,73,6.84739398956299,5.19048881530762,31.141300201416,32.8164482116699,12.4390004202724,0.00000300000010611257,271.730041503906,14
Pusa,hispida,58.75,-158.75,7515:488:4,22,4.57307815551758,4.56600379943848,23.4958076477051,31.5245037078857,7.31300003826618,0.0477849990129471,338.049743652344,8
Pusa,hispida,59.25,18.25,1501:498:1,1,8.39597606658936,7.0921049118042,6.16202402114868,6.71874094009399,1.51700002606958,0.00739300018176436,381.375579833984,8
Pusa,hispida,59.25,22.75,1502:392:2,59,8.79590034484863,6.38103199005127,5.96566486358643,6.9377908706665,7.74900009855628,0.0172920003533363,386.067626953125,13
Pusa,hispida,59.25,23.25,1502:393:1,51,8.72066593170166,4.42468404769897,5.84729099273682,8.31741237640381,9.15700010955334,0.0221679992973804,366.921905517578,14
Pusa,hispida,59.25,23.75,1502:393:2,41,8.62102222442627,7.1554160118103,5.71686887741089,6.74427700042725,8.37299972772598,0.030519999563694,384.399658203125,7
Pusa,hispida,59.25,26.75,1502:496:2,28,8.44466686248779,6.38254451751709,3.6243417263031,7.01547527313232,8.69147479534149,0.0883195474743843,384.440032958984,0
Pusa,hispida,59.75,22.25,1502:392:3,18,8.35276985168457,6.99518918991089,5.5493311882019,6.92001485824585,4.9990001134574396,0.0298580005764961,384.562866210938,56
Pusa,hispida,59.75,24.25,1502:394:3,39,8.28538608551025,4.71703481674194,4.95804691314697,7.21605014801025,4.48899995535612,0.0570879988372326,360.748107910156,56
Pusa,hispida,59.75,25.25,1502:495:3,9,8.1950798034668,3.74583601951599,4.54957580566406,9.7048807144165,3.88099998235703,0.0681419968605042,353.983032226563,13
Pusa,hispida,59.75,26.25,1502:496:3,14,8.29574298858643,4.39177322387695,4.07667684555054,7.89954614639282,4.3669999577105,0.0707079991698265,364.085510253906,11
Pusa,hispida,59.75,26.75,1502:496:4,16,8.33002662658691,4.03673505783081,3.84695911407471,7.84720087051392,5.76200010254979,0.0825110003352165,360.808776855469,13
Pusa,hispida,59.75,150.75,1515:390:4,20,3.36853575706482,0.593897044658661,31.5573387145996,32.3550872802734,16.0234030336142,0.13058015704155,343.505706787109,2
Pusa,hispida,59.75,-163.75,7516:393:4,13,3.76655292510986,4.02444410324097,25.7432613372803,31.0294132232666,4.71400003880262,0.0924639999866486,341.473907470703,9
Pusa,hispida,60.25,5.25,1600:205:1,10,9.61336708068848,7.88540697097778,32.5778312683105,35.0511093139648,11.9860004633665,0,286.727020263672,10
Pusa,hispida,60.25,24.75,1602:104:2,2,7.86871957778931,6.92250967025757,4.50517082214355,6.43899726867676,5.47077506780624,0.0722558498382568,364.661376953125,5
Pusa,hispida,60.25,25.25,1602:205:1,5,7.84686183929443,7.71999502182007,4.22662115097046,6.15011405944824,6.15999987348914,0.0790560021996498,363.536376953125,8
Pusa,hispida,60.25,-166.25,7616:206:1,10,3.05370688438416,3.20724749565125,28.5316143035889,31.0627098083496,1.8686659168452,0.150550916790962,345.139190673828,3
Pusa,hispida,60.25,-169.75,7616:209:2,46,2.17813491821289,1.43101894855499,30.6675109863281,31.7921962738037,3.24900005944073,0.18011799454689,355.905303955078,166
Pusa,hispida,60.25,-170.25,7617:100:1,53,2.14909291267395,1.25855195522308,30.9143657684326,31.8003234863281,3.90299991704524,0.180290997028351,342.354919433594,138
Pusa,hispida,60.75,17.75,1601:207:4,37,7.24571180343628,4.47823905944824,5.21450996398926,5.92375707626343,3.41499992646277,0.0176359992474318,408.481903076172,11
Pusa,hispida,60.75,28.25,1602:208:3,5,7.68558168411255,5.70884037017822,3.75060987472534,7.05051851272583,8.318242616951471,0.145479440689087,383.193817138672,3
Pusa,hispida,60.75,-62.75,7606:102:4,550,0.25484699010849,2.8273069858551,32.3337326049805,34.8583984375,4.8969998024404,0.262782007455826,281.933349609375,126
Pusa,hispida,60.75,-78.25,7607:208:3,38,1.70922899246216,0.883381009101868,28.4362983703613,29.4125728607178,2.0689999219030097,0.34102600812912,364.238922119141,13
Pusa,hispida,60.75,-168.25,7616:208:3,29,2.3593270778656,2.10286808013916,29.6760272979736,31.4882698059082,1.58499996177852,0.202009007334709,365.478942871094,105
Pusa,hispida,60.75,-175.75,7617:205:4,105,2.56307005882263,0.586696982383728,32.0803604125977,32.6322593688965,6.6030002199113405,0.172334000468254,329.709564208984,190
Pusa,hispida,61.25,17.25,1601:217:1,6,7.10889101028442,6.87177610397339,5.07242822647095,5.65617322921753,4.61900001391768,0.0135089997202158,370.038909912109,9
Pusa,hispida,61.25,174.75,1617:114:2,314,3.36790990829468,0.981990993022919,32.775318145752,33.1848411560059,9.953999891877169,0.0724980011582375,265.766540527344,82
Pusa,hispida,61.25,-45.25,7604:215:1,22,1.36187410354614,2.59072279930115,32.9927673339844,34.5525016784668,18.7365207821131,0.00246587605215609,336.763427734375,2
Pusa,hispida,61.25,-64.75,7606:114:2,253,-0.127216994762421,-0.154100000858307,32.0499114990234,34.2632789611816,4.28800005465746,0.313531994819641,316.976165771484,12
Pusa,hispida,61.25,-165.75,7616:215:2,19,3.1223349571228,3.30460691452026,27.76344871521,30.7841949462891,2.87399999797344,0.131133005023003,345.077850341797,10
Pusa,hispida,61.75,17.25,1601:217:3,6,7.04999589920044,6.96061277389526,5.08995389938354,5.59256792068481,5.00900018960238,0.0143290003761649,367.597106933594,6
Pusa,hispida,61.75,17.75,1601:217:4,26,7.06897020339966,3.50159192085266,5.16007900238037,6.18159484863281,3.23699996806681,0.015008999966085,393.322998046875,39
Pusa,hispida,61.75,-165.75,7616:215:4,19,3.06013894081116,3.26268863677979,26.6613578796387,30.8197708129883,4.4575096108019405,0.15319436788559,349.056823730469,5
Pusa,hispida,61.75,-166.25,7616:216:3,26,2.94965195655823,3.09711408615112,27.24192237854,30.7092056274414,3.091000020504,0.173792004585266,347.968048095703,12
Pusa,hispida,61.75,-168.25,7616:218:3,28,2.26485300064087,1.97910904884338,29.6493263244629,31.5191383361816,1.29199994262308,0.24465100467205,365.842803955078,132
Pusa,hispida,62.25,17.25,1601:227:1,4,7.07258605957031,5.51292181015015,6.94400930404663,7.66322040557861,6.09754538163543,0.0156279858201742,370.764801025391,1
Pusa,hispida,62.25,17.75,1601:227:2,57,6.98845911026001,3.41924405097961,5.16722917556763,6.14741992950439,8.06500017642975,0.0168409999459982,393.172576904297,12
Pusa,hispida,62.25,18.75,1601:228:2,218,6.99873208999634,2.81423211097717,5.23412990570068,6.10969018936157,1.64599996060133,0.0236659999936819,379.452301025391,78
Pusa,hispida,62.25,177.25,1617:227:1,109,2.52979803085327,0.986503005027771,32.4427337646484,33.0904846191406,25.5200006067753,0.0994279980659485,266.784881591797,52
Pusa,hispida,62.25,-165.75,7616:225:2,25,3.02564001083374,3.25236701965332,25.6477146148682,30.9520797729492,5.97900012508035,0.172731995582581,354.077087402344,11
Pusa,hispida,62.75,17.75,1601:227:4,11,6.98426580429077,4.28443145751953,6.96044301986694,7.79194402694702,5.69717492908239,0.0219490174204111,376.658477783203,2
Pusa,hispida,62.75,18.25,1601:228:3,61,6.89142084121704,2.8172779083252,5.07578802108765,6.10884714126587,3.08199995197356,0.0279849991202354,379.911895751953,10
Pusa,hispida,62.75,18.75,1601:228:4,163,7.00094079971313,2.55910801887512,5.15790414810181,10.4485177993774,2.1550001110881603,0.0306400004774332,358.801574707031,51
Pusa,hispida,62.75,-54.25,7605:124:3,2273,2.89354801177979,3.27488589286804,34.1268348693848,34.9292869567871,9.34099964797497,0.00765000004321337,275.009765625,187
Pusa,hispida,62.75,-65.25,7606:225:3,32,-0.280683010816574,-0.458400011062622,31.6438789367676,33.1607780456543,3.51800001226366,0.232923001050949,358.028747558594,8
Pusa,hispida,62.75,-69.75,7606:229:4,29,-0.0327080003917217,0.0186790004372597,31.7546672821045,32.1785430908203,6.55299983918667,0.201048001646996,359.335266113281,8
Pusa,hispida,62.75,-74.75,7607:124:4,117,0.310492008924484,-0.487378001213074,29.7868595123291,33.1959991455078,1.2750000460073398,0.374884009361267,327.881042480469,13
Pusa,hispida,62.75,-92.25,7609:122:3,5,1.05019795894623,0.241890996694565,32.1423873901367,32.1149139404297,4.41699987277389,0.283430010080338,360.595336914063,5
Pusa,hispida,63.25,9.25,1600:239:1,7,8.91306114196777,7.30721998214722,33.2621307373047,34.8263931274414,12.316457927226999,0.000000660571458865888,272.797485351563,2
Pusa,hispida,63.25,10.25,1601:130:1,52,8.8242712020874,7.36769199371338,32.9500617980957,34.4332847595215,12.2256521135569,0.00000153406995195837,278.778167724609,2
Pusa,hispida,63.25,18.25,1601:238:1,1,6.90276336669922,4.88642978668213,7.03701639175415,7.62713861465454,4.40739095211029,0.0310865547508001,375.495758056641,1
Pusa,hispida,63.25,18.75,1601:238:2,28,6.82553291320801,6.13834714889526,5.09899997711182,5.31335783004761,3.08199995197356,0.040497001260519,378.920349121094,6
Pusa,hispida,63.25,19.25,1601:239:1,73,6.84988784790039,3.00463390350342,5.03923082351685,6.04834318161011,2.96299997717142,0.0440750010311604,393.214294433594,10
Pusa,hispida,63.25,19.75,1601:239:2,132,6.87428522109985,2.54132199287415,5.08310079574585,6.30385780334473,3.25799989514053,0.0507629998028278,369.494232177734,50
Pusa,hispida,63.25,20.25,1602:130:1,155,6.85375785827637,3.05456399917603,5.11430597305298,6.02062320709229,3.32999997772276,0.0618089996278286,393.980651855469,75
Pusa,hispida,63.25,-64.25,7606:134:1,108,-0.207898005843163,-0.548403978347778,31.4684162139893,33.061222076416,2.2579999640584,0.384077996015549,366.938293457031,12
Pusa,hispida,63.25,-67.75,7606:237:2,33,-0.452704012393951,-1.37398898601532,31.848690032959,33.6347427368164,3.30600002780557,0.206483006477356,344.951934814453,10
Pusa,hispida,63.25,-68.25,7606:238:1,44,-0.470342993736267,-0.924229979515076,31.8215675354004,32.2676086425781,3.67800006642938,0.237310007214546,354.5419921875,4
Pusa,hispida,63.25,-79.75,7607:239:2,217,0.362022995948792,-0.394048005342484,30.2633838653564,33.2215003967285,1.15000002551824,0.429161995649338,319.479766845703,75
Pusa,hispida,63.25,-80.25,7608:130:1,184,0.400662988424301,-0.443515002727509,30.6034336090088,33.1435508728027,1.1370000429451501,0.415960013866425,317.025177001953,50
Pusa,hispida,63.25,-166.25,7616:236:1,22,2.63961005210876,2.14399695396423,29.2438278198242,31.7235336303711,2.8029999230057,0.274708986282349,358.474365234375,100
Pusa,hispida,63.25,-167.25,7616:237:1,30,2.23548793792725,1.74305295944214,30.521951675415,31.9103546142578,3.9800000376999405,0.298878997564316,352.775512695313,100
Pusa,hispida,63.25,-167.75,7616:237:2,28,2.04636096954346,1.32889795303345,30.9557952880859,32.0724830627441,5.56399999186397,0.304338991641998,347.762023925781,75
Pusa,hispida,63.25,-168.25,7616:238:1,33,1.88163495063782,1.61605596542358,31.3441181182861,31.9094295501709,9.6859997138381,0.312123000621796,355.263000488281,50
Pusa,hispida,63.25,-169.25,7616:239:1,20,1.79366755485535,1.23838233947754,31.5988273620605,31.9315242767334,11.6394935175776,0.266017884016037,349.462982177734,8
Pusa,hispida,63.25,-170.25,7617:130:1,25,1.71847987174988,0.888995885848999,31.7407722473145,32.015266418457,10.890792123973402,0.205060020089149,346.3759765625,7
