Mapping parameters for Physeter macrocephalus (sperm whale)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."



Occurrence cells used for creating environmental envelope (n = 19181)
Genus,Species,Center Lat,Center Long,C-Square,Depth (m),Surface Water Temp. (°C),Bottom Water Temp. (°C),Surface Salinity (psu),Bottom Salinity (psu),Primary Production (mgC·m-3·day-1),Sea Ice Concentration (0-1 fraction),Dissolved Bottom Oxygen (mmol·m-3),Distance to Land (km)
Physeter,macrocephalus,-65.75,71.75,3607:351:4,2721,-1.40139400959015,0.166629001498222,33.9639587402344,34.6694526672363,1.7180000431835698,0.622542023658752,228.04573059082,262
Physeter,macrocephalus,-65.75,75.75,3607:455:4,3193,-1.44992196559906,-0.0188829991966486,33.8709487915039,34.6767768859863,1.71099998988211,0.611863017082214,230.187896728516,320
Physeter,macrocephalus,-65.75,76.75,3607:456:4,3051,-1.49354994297028,-0.0271600000560284,33.8304481506348,34.6774559020996,1.7140000127255899,0.605123996734619,230.47477722168,293
Physeter,macrocephalus,-65.75,77.75,3607:457:4,3146,-1.53698694705963,-0.0135800000280142,33.8085556030273,34.6788635253906,1.6820000018924501,0.622180998325348,230.473129272461,271
Physeter,macrocephalus,-65.75,139.75,3613:459:4,362,-1.55973696708679,0.0220059994608164,34.0649375915527,34.617301940918,2.16599996201694,0.616463005542755,259.663238525391,111
Physeter,macrocephalus,-65.75,143.75,3614:353:4,1347,-1.52216601371765,0.804955005645752,34.022403717041,34.6782379150391,2.59099993854761,0.573810994625092,243.628326416016,134
Physeter,macrocephalus,-65.75,164.25,3616:354:3,2754,-1.49108803272247,0.326680988073349,33.8554611206055,34.7070007324219,2.4210000410676,0.580587983131409,243.114395141602,129
Physeter,macrocephalus,-65.75,30.25,3603:350:3,4625,-1.19951403141022,-0.529206991195679,33.8794555664063,34.6520004272461,1.53600005432963,0.510821998119354,248.41374206543,380
Physeter,macrocephalus,-65.75,59.75,3605:459:4,3245,-1.43321394920349,-0.185819000005722,34.0048294067383,34.6593399047852,1.56600004993379,0.618225991725922,233.607437133789,149
Physeter,macrocephalus,-65.75,61.75,3606:351:4,3638,-1.44507396221161,-0.132168993353844,34.0068626403809,34.6610298156738,1.49900000542402,0.610423028469086,232.521881103516,191
Physeter,macrocephalus,-65.75,62.75,3606:352:4,3464,-1.45543694496155,-0.128435999155045,34.0164413452148,34.6613540649414,1.4969999901950402,0.614251971244812,232.346313476563,202
Physeter,macrocephalus,-65.75,64.75,3606:354:4,3135,-1.46469497680664,-0.00146599998697639,34.0172538757324,34.6650085449219,1.47300004027784,0.614405989646912,229.981384277344,215
Physeter,macrocephalus,-65.75,68.25,3606:458:3,2751,-1.44977498054504,0.0688960030674934,33.9785652160645,34.6672172546387,1.58699997700751,0.617564022541046,228.871429443359,245
Physeter,macrocephalus,-65.25,73.25,3607:353:1,3245,-1.30530595779419,-0.0399309992790222,33.9428062438965,34.6749153137207,1.77400000393391,0.578208982944489,230.238586425781,342
Physeter,macrocephalus,-65.25,75.75,3607:455:2,3315,-1.31617999076843,-0.054992999881506,33.9138717651367,34.6679992675781,1.74099998548627,0.556868970394135,230.683654785156,365
Physeter,macrocephalus,-65.25,144.25,3614:354:1,2696,-1.28883600234985,0.0352250002324581,33.9095306396484,34.6828155517578,2.1569998934865,0.520448982715607,243.083648681641,190
Physeter,macrocephalus,-64.75,70.75,3607:140:4,3280,-1.28266298770905,-0.0794930011034012,33.9041061401367,34.6728401184082,1.77600001916289,0.546299993991852,230.550918579102,360
Physeter,macrocephalus,-64.75,72.75,3607:142:4,3599,-1.22882103919983,-0.096341997385025,33.9056625366211,34.6673622131348,1.81100005283952,0.508050978183746,230.809020996094,383
Physeter,macrocephalus,-64.75,73.25,3607:143:3,3627,-1.21668601036072,-0.097460001707077,33.9064636230469,34.6674346923828,1.8129999516531798,0.524644017219543,230.83952331543,392
Physeter,macrocephalus,-64.75,73.75,3607:143:4,3546,-1.21101605892181,-0.0973879992961884,33.9169311523438,34.6673469543457,1.83099997229874,0.511388003826141,230.858779907227,402
Physeter,macrocephalus,-64.75,75.75,3607:245:4,3331,-1.21906995773315,-0.0703260004520416,33.9292297363281,34.6679992675781,1.83600001037121,0.509986996650696,230.776580810547,413
Physeter,macrocephalus,-64.75,77.75,3607:247:4,3465,-1.19975101947784,-0.0829619988799095,33.8853302001953,34.671688079834,1.75900000613183,0.493099987506866,231.001174926758,376
Physeter,macrocephalus,-64.75,78.75,3607:248:4,3491,-1.22220098972321,-0.0827170014381409,33.8696937561035,34.6726036071777,1.71600002795458,0.507654011249542,231.091384887695,359
Physeter,macrocephalus,-64.75,79.75,3607:249:4,3578,-1.24197101593018,-0.0825119987130165,33.854549407959,34.6730003356934,1.66099995840341,0.524833977222443,231.186920166016,326
Physeter,macrocephalus,-64.75,80.75,3608:140:4,3618,-1.26906895637512,-0.0789429992437363,33.8380241394043,34.6714401245117,1.5620000194758201,0.536051988601685,230.999465942383,298
Physeter,macrocephalus,-64.75,81.75,3608:141:4,3570,-1.32999396324158,-0.0803989991545677,33.8375091552734,34.6699447631836,1.53600005432963,0.559505999088287,231.409408569336,274
Physeter,macrocephalus,-64.75,82.75,3608:142:4,3387,-1.42522096633911,-0.055868998169899,33.888256072998,34.669059753418,1.49799999780953,0.588633000850677,231.874908447266,256
Physeter,macrocephalus,-64.75,83.75,3608:143:4,3428,-1.45303797721863,-0.0795399993658066,33.9223136901855,34.6692810058594,1.45900005009025,0.593942999839783,232.41828918457,247
Physeter,macrocephalus,-64.75,86.75,3608:246:4,3377,-1.45692598819733,-0.0530450008809566,33.9504852294922,34.6662788391113,1.51199998799711,0.589536011219025,232.499206542969,246
Physeter,macrocephalus,-64.75,87.75,3608:247:4,3274,-1.42307996749878,-0.0492519997060299,33.9372978210449,34.6643447875977,1.48800003807992,0.58093798160553,232.551422119141,246
Physeter,macrocephalus,-64.75,88.75,3608:248:4,3212,-1.40995597839355,-0.0225659999996424,33.920539855957,34.6693992614746,1.45600002724677,0.565150022506714,232.180572509766,221
Physeter,macrocephalus,-64.75,108.25,3610:248:3,2638,-1.3496789932251,0.11344800144434,33.9874992370605,34.6738929748535,1.51700002606958,0.547073006629944,235.882400512695,197
Physeter,macrocephalus,-64.75,128.25,3612:248:3,2281,-1.25926804542542,0.575873017311096,33.9061508178711,34.6837844848633,1.8489999929443,0.517176985740662,237.58659362793,204
Physeter,macrocephalus,-64.75,143.25,3614:143:3,3248,-1.08781003952026,0.00347799994051456,33.8693542480469,34.6679153442383,1.96900009177625,0.43359699845314,242.254638671875,246
Physeter,macrocephalus,-64.75,144.25,3614:144:3,3240,-1.06379497051239,0.00669000018388033,33.8728713989258,34.6686630249023,1.9710001070052399,0.416330993175507,242.320648193359,246
Physeter,macrocephalus,-64.75,30.25,3603:140:3,4956,-1.10829496383667,-0.600099980831146,33.8500595092773,34.6515502929688,1.45900005009025,0.471760004758835,250.573303222656,487
Physeter,macrocephalus,-64.75,54.75,3605:144:4,3772,-1.28641498088837,-0.319323003292084,33.9595985412598,34.6581153869629,1.61399994976819,0.508620977401733,237.901779174805,135
Physeter,macrocephalus,-64.75,56.75,3605:246:4,3660,-1.30274105072021,-0.316229999065399,33.9604148864746,34.6575546264648,1.55000004451722,0.522961974143982,237.596817016602,155
Physeter,macrocephalus,-64.75,57.75,3605:247:4,3819,-1.29408705234528,-0.301528990268707,33.943115234375,34.6565933227539,1.52299995534122,0.519572019577026,236.801971435547,185
Physeter,macrocephalus,-64.75,58.75,3605:248:4,3754,-1.27315294742584,-0.303635001182556,33.9253730773926,34.656120300293,1.56300002709031,0.517341017723083,236.543807983398,204
Physeter,macrocephalus,-64.75,59.75,3605:249:4,4084,-1.21720397472382,-0.352533996105194,33.8997116088867,34.6557464599609,1.5889999922365,0.511440992355347,237.827117919922,226
Physeter,macrocephalus,-64.75,60.25,3606:140:3,4056,-1.20648801326752,-0.350784987211227,33.8848762512207,34.6553726196289,1.61999999545515,0.509075999259949,237.81867980957,240
Physeter,macrocephalus,-64.75,60.75,3606:140:4,4068,-1.23080003261566,-0.34239798784256,33.8844757080078,34.655403137207,1.6380000161007,0.516394019126892,237.570999145508,256
Physeter,macrocephalus,-64.75,61.75,3606:141:4,3861,-1.2975709438324,-0.270783990621567,33.9274444580078,34.6567192077637,1.61000003572553,0.534542977809906,235.670928955078,290
Physeter,macrocephalus,-64.75,62.75,3606:142:4,3581,-1.32641994953156,-0.133366003632545,33.9503059387207,34.6627769470215,1.67400005739182,0.537037014961243,232.507431030273,310
Physeter,macrocephalus,-64.75,65.75,3606:245:4,3710,-1.28143703937531,-0.159704998135567,33.8858070373535,34.664005279541,1.76200002897531,0.535799980163574,232.393798828125,334
Physeter,macrocephalus,-64.75,69.75,3606:249:4,3049,-1.3045129776001,-0.057753998786211,33.9002265930176,34.6721076965332,1.82799994945526,0.557187974452972,230.173782348633,357
Physeter,macrocephalus,-64.25,59.75,3605:249:2,4222,-1.14621996879578,-0.421900004148483,33.8645706176758,34.6546401977539,1.83099997229874,0.455130010843277,240.90576171875,275
Physeter,macrocephalus,-64.25,60.25,3606:140:1,4244,-1.13051199913025,-0.420296996831894,33.8489532470703,34.6540603637695,1.82400003541261,0.453364998102188,240.886703491211,287
Physeter,macrocephalus,-64.25,66.25,3606:246:1,3803,-1.23398995399475,-0.259575009346008,33.8486518859863,34.6618843078613,1.85999996028841,0.495085000991821,234.604019165039,393
Physeter,macrocephalus,-64.25,75.75,3607:245:2,3619,-1.15825796127319,-0.10105200111866,33.9094543457031,34.6680755615234,2.0039998926222298,0.468645006418228,230.683212280273,463
Physeter,macrocephalus,-64.25,76.25,3607:246:1,3570,-1.14966797828674,-0.088247999548912,33.9022178649902,34.6691055297852,1.9950000569224402,0.46909299492836,230.789688110352,453
Physeter,macrocephalus,-64.25,80.25,3608:140:1,3646,-1.13946104049683,-0.079014003276825,33.8815116882324,34.6724243164063,1.80299999192357,0.464689999818802,230.851119995117,358
Physeter,macrocephalus,-64.25,88.75,3608:248:2,3569,-1.29857099056244,-0.0845530033111572,33.9244842529297,34.6632270812988,1.48500001523644,0.50468498468399,233.172988891602,258
Physeter,macrocephalus,-64.25,89.75,3608:249:2,3557,-1.2949630022049,-0.0741629973053932,33.9126472473145,34.6621856689453,1.46900000981987,0.495920985937119,233.098358154297,228
Physeter,macrocephalus,-64.25,90.75,3609:140:2,3389,-1.32715499401093,-0.0689269974827766,33.8971786499023,34.6618614196777,1.53899996075779,0.499778002500534,233.129943847656,205
Physeter,macrocephalus,-64.25,102.25,3610:142:1,1887,-1.50116801261902,0.781719028949738,33.9306793212891,34.6659278869629,1.7030000453814902,0.618614971637726,232.078033447266,138
Physeter,macrocephalus,-64.25,108.25,3610:248:1,3196,-1.20108699798584,-0.0120489997789264,33.9807243347168,34.6722793579102,1.56600004993379,0.479833990335464,236.988006591797,243
Physeter,macrocephalus,-64.25,117.75,3611:247:2,2934,-1.28615295886993,0.0397149994969368,33.9340019226074,34.6775588989258,1.7130000051111,0.492536991834641,238.196197509766,275
Physeter,macrocephalus,-64.25,128.25,3612:248:1,3095,-0.91330099105835,0.0311619993299246,33.9301643371582,34.6781539916992,2.01099994592369,0.351491987705231,238.307678222656,257
Physeter,macrocephalus,-64.25,143.75,3614:143:2,3561,-0.85276198387146,-0.0127710001543164,33.8555793762207,34.6685523986816,1.9120000069960998,0.314220011234283,241.428985595703,302
Physeter,macrocephalus,-63.75,71.75,3607:131:4,3642,-1.13155198097229,-0.130596995353699,33.8211898803711,34.6670684814453,1.90300005488098,0.435573995113373,231.127517700195,479
Physeter,macrocephalus,-63.75,72.75,3607:132:4,3720,-1.08907902240753,-0.122300997376442,33.8254432678223,34.6602630615234,1.88300001900643,0.402965009212494,230.905868530273,490
Physeter,macrocephalus,-63.75,73.25,3607:133:3,3728,-1.07271897792816,-0.121230997145176,33.8252182006836,34.6671409606934,1.90999999176711,0.407074004411697,230.858016967773,497
Physeter,macrocephalus,-63.75,73.75,3607:133:4,3745,-1.06957900524139,-0.119806997478008,33.8285484313965,34.6592903137207,1.93699996452779,0.40954801440239,230.805023193359,505
Physeter,macrocephalus,-63.75,74.25,3607:134:3,3757,-1.07924604415894,-0.115929998457432,33.8413047790527,34.6671714782715,1.96900009177625,0.409931987524033,230.783905029297,514
Physeter,macrocephalus,-63.75,74.75,3607:134:4,3791,-1.09576201438904,-0.110524997115135,33.8580436706543,34.6569175720215,2.03699991106987,0.413863986730576,230.744232177734,524
Physeter,macrocephalus,-63.75,75.75,3607:235:4,3671,-1.11153399944305,-0.10164300352335,33.8720588684082,34.6685943603516,2.17700004577637,0.433263003826141,230.657562255859,514
Physeter,macrocephalus,-63.75,76.75,3607:236:4,3677,-1.08795595169067,-0.0939100012183189,33.8693542480469,34.670295715332,2.12400010786951,0.422610014677048,230.521362304688,497
Physeter,macrocephalus,-63.75,77.75,3607:237:4,3663,-1.05466294288635,-0.0867049992084503,33.8705215454102,34.672534942627,2.0810000132769297,0.408843010663986,230.417510986328,475
Physeter,macrocephalus,-63.75,78.75,3607:238:4,3650,-1.05983698368073,-0.0793180018663406,33.8756561279297,34.6731109619141,1.9940000493079397,0.40658500790596,230.437789916992,445
Physeter,macrocephalus,-63.75,79.75,3607:239:4,3644,-1.06164002418518,-0.0765710026025772,33.8785934448242,34.6730003356934,2.02500005252659,0.409494996070862,230.566558837891,418
Physeter,macrocephalus,-63.75,80.75,3608:130:4,3622,-1.04589796066284,-0.0467469990253448,33.878490447998,34.671215057373,2.04299995675683,0.414871007204056,230.296646118164,396
Physeter,macrocephalus,-63.75,81.75,3608:131:4,3635,-1.04142498970032,-0.079635001718998,33.8721542358398,34.6696510314941,2.00799992308021,0.395956009626389,231.364883422852,378
Physeter,macrocephalus,-63.75,82.75,3608:132:4,3412,-1.05353200435638,-0.0401059985160828,33.8662033081055,34.6686973571777,1.9720001146197301,0.397875994443893,230.913055419922,365
Physeter,macrocephalus,-63.75,83.25,3608:133:3,3467,-1.07437098026276,-0.0751790031790733,33.8668365478516,34.6685562133789,1.92700000479817,0.411716014146805,231.825241088867,361
Physeter,macrocephalus,-63.75,83.75,3608:133:4,3539,-1.1119350194931,-0.0867990031838417,33.8707275390625,34.6689186096191,1.9000000320375001,0.428516000509262,232.319107055664,359
Physeter,macrocephalus,-63.75,84.75,3608:134:4,3671,-1.20629501342773,-0.0904629975557327,33.8877830505371,34.6679763793945,1.82699994184077,0.460386991500854,232.600189208984,358
Physeter,macrocephalus,-63.75,85.75,3608:235:4,3729,-1.26806700229645,-0.0938699990510941,33.9079284667969,34.6671180725098,1.7280000029131801,0.478228986263275,232.833969116211,358
Physeter,macrocephalus,-63.75,86.75,3608:236:4,3715,-1.26738798618317,-0.0952579975128174,33.915470123291,34.6667251586914,1.6949999844655401,0.471085995435715,233.038726806641,358
Physeter,macrocephalus,-63.75,87.75,3608:237:4,3713,-1.23422300815582,-0.0952640026807785,33.9102401733398,34.665225982666,1.6890000551939,0.456957995891571,233.184677124023,333
Physeter,macrocephalus,-63.75,88.75,3608:238:4,3697,-1.19525599479675,-0.0929659977555275,33.9002304077148,34.664005279541,1.6499999910593,0.4425910115242,233.240646362305,302
Physeter,macrocephalus,-63.75,89.75,3608:239:4,3723,-1.18059897422791,-0.0941189974546432,33.9023628234863,34.6659317016602,1.62500003352761,0.432072997093201,233.258361816406,277
Physeter,macrocephalus,-63.75,90.75,3609:130:4,3636,-1.20324695110321,-0.0860560014843941,33.9036026000977,34.6624221801758,1.66099995840341,0.437615007162094,233.425964355469,258
Physeter,macrocephalus,-63.75,91.75,3609:131:4,3533,-1.23806500434875,-0.0644000023603439,33.8953704833984,34.6618919372559,1.65400002151728,0.448664009571075,233.214630126953,248
Physeter,macrocephalus,-63.75,92.75,3609:132:4,3435,-1.28979301452637,-0.0603419989347458,33.8822250366211,34.6617698669434,1.6420000465586801,0.463797986507416,233.290069580078,247
Physeter,macrocephalus,-63.75,93.25,3609:133:3,3327,-1.32828998565674,-0.0635759979486465,33.8752174377441,34.6620635986328,1.6230000182986302,0.475986987352371,233.40348815918,248
Physeter,macrocephalus,-63.75,93.75,3609:133:4,3158,-1.36425805091858,0.0132330004125834,33.8647956848145,34.6633491516113,1.61599996499717,0.491403996944427,232.374084472656,252
Physeter,macrocephalus,-63.75,94.75,3609:134:4,2694,-1.41349196434021,0.225953996181488,33.8415641784668,34.6675262451172,1.60299998242408,0.522159993648529,230.797409057617,266
Physeter,macrocephalus,-63.75,95.75,3609:235:4,2639,-1.46314799785614,0.0461359992623329,33.8402709960938,34.6656646728516,1.5419999836012699,0.543479025363922,232.310272216797,289
Physeter,macrocephalus,-63.75,96.75,3609:236:4,2470,-1.47815895080566,0.504274010658264,33.8502235412598,34.6728096008301,1.5770000172779002,0.559364020824432,229.290237426758,261
Physeter,macrocephalus,-63.75,97.75,3609:237:4,2294,-1.46117699146271,0.891173005104065,33.8651390075684,34.6764907836914,1.66700000409037,0.577275991439819,228.123641967773,230
Physeter,macrocephalus,-63.75,101.75,3610:131:4,1961,-1.43257999420166,1.29034495353699,33.9489364624023,34.6772003173828,1.91400002222508,0.5781369805336,229.520324707031,193
Physeter,macrocephalus,-63.75,102.75,3610:132:4,2471,-1.32138395309448,0.0289340000599623,33.9640884399414,34.6672134399414,1.7859999788925098,0.544210016727448,234.946029663086,191
Physeter,macrocephalus,-63.75,103.75,3610:133:4,3111,-1.18236100673676,-0.0688079968094826,33.9718208312988,34.665958404541,1.64399994537234,0.517494022846222,236.326416015625,193
Physeter,macrocephalus,-63.75,104.75,3610:134:4,3490,-1.12355899810791,-0.0790840014815331,33.9442558288574,34.664909362793,1.56000000424683,0.489627003669739,236.519821166992,206
Physeter,macrocephalus,-63.75,105.25,3610:235:3,3707,-1.12712299823761,-0.079985998570919,33.9371719360352,34.6672515869141,1.5829999465495301,0.480374991893768,236.477615356445,217
Physeter,macrocephalus,-63.75,105.75,3610:235:4,3406,-1.15209400653839,-0.0546460002660751,33.9434967041016,34.6650161743164,1.6360000008717202,0.482643991708755,236.24592590332,230
Physeter,macrocephalus,-63.75,35.25,3603:235:3,5015,-1.03239297866821,-0.594034016132355,33.9224472045898,34.6516418457031,1.74199999310076,0.410953998565674,248.113677978516,582
Physeter,macrocephalus,-63.75,54.75,3605:134:4,4547,-1.0757269859314,-0.491212993860245,33.8379440307617,34.6546401977539,1.93300005048513,0.380816012620926,243.6650390625,247
Physeter,macrocephalus,-63.75,55.75,3605:235:4,4723,-1.07868599891663,-0.507561028003693,33.8178100585938,34.654426574707,1.9950000569224402,0.390114992856979,244.252777099609,248
Physeter,macrocephalus,-63.75,56.75,3605:236:4,4631,-1.09433305263519,-0.502722978591919,33.8015975952148,34.654426574707,1.8799999961629499,0.397691011428833,244.171234130859,258
Physeter,macrocephalus,-63.75,57.75,3605:237:4,4457,-1.12182104587555,-0.472631007432938,33.8116035461426,34.6545715332031,1.85600004624575,0.403192013502121,243.312316894531,277
Physeter,macrocephalus,-63.75,58.75,3605:238:4,4304,-1.12413394451141,-0.440481007099152,33.8346633911133,34.654857635498,1.82799994945526,0.406318008899689,241.806854248047,302
Physeter,macrocephalus,-63.75,59.75,3605:239:4,4301,-1.09167003631592,-0.429479986429214,33.8292121887207,34.6547470092773,1.89099996350706,0.404534012079239,241.20036315918,326
Physeter,macrocephalus,-63.75,60.75,3606:130:4,4374,-1.06272995471954,-0.448379009962082,33.7982635498047,34.6535911560059,1.79699994623661,0.403899997472763,242.195388793945,348
Physeter,macrocephalus,-63.75,61.75,3606:131:4,4260,-1.09966099262238,-0.408044010400772,33.7874984741211,34.658016204834,1.8080000299960401,0.413460999727249,240.710205078125,374
Physeter,macrocephalus,-63.75,62.75,3606:132:4,4010,-1.13341999053955,-0.35089498758316,33.8090667724609,34.6581077575684,1.85000000055879,0.424820989370346,238.313079833984,404
Physeter,macrocephalus,-63.75,63.75,3606:133:4,4023,-1.12035799026489,-0.34264600276947,33.7951507568359,34.6584281921387,1.81499996688217,0.422708004713058,237.633865356445,430
Physeter,macrocephalus,-63.75,64.75,3606:134:4,4090,-1.10615503787994,-0.338739991188049,33.7721252441406,34.6593055725098,1.80399999953806,0.422168999910355,237.481506347656,435
Physeter,macrocephalus,-63.75,65.75,3606:235:4,3937,-1.13732695579529,-0.271928995847702,33.7956924438477,34.6610794067383,1.7519999528303698,0.444335013628006,235.125579833984,442
Physeter,macrocephalus,-63.75,66.75,3606:236:4,3890,-1.1695259809494,-0.261514008045197,33.8039512634277,34.663459777832,1.76200002897531,0.4583959877491,234.695938110352,453
