Mapping parameters for Balaena mysticetus (bowhead whale)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."



Occurrence cells used for creating environmental envelope (n = 1445)
Genus,Species,Center Lat,Center Long,C-Square,Depth (m),Surface Water Temp. (°C),Bottom Water Temp. (°C),Surface Salinity (psu),Bottom Salinity (psu),Primary Production (mgC·m-3·day-1),Sea Ice Concentration (0-1 fraction),Dissolved Bottom Oxygen (mmol·m-3),Distance to Land (km)
Balaena,mysticetus,53.75,147.25,1514:237:3,1445,4.54606485366821,2.50232696533203,32.544734954834,34.4179954528809,4.38999990001321,0.0774819999933243,18.6700744628906,296
Balaena,mysticetus,53.75,147.75,1514:237:4,1370,4.55492496490479,2.51361894607544,32.6055755615234,34.4211578369141,4.35600010678172,0.0599500015377998,20.7570934295654,329
Balaena,mysticetus,53.75,148.25,1514:238:3,1362,4.582359790802,2.51842308044434,32.6519355773926,34.4233512878418,4.40100021660328,0.0465199984610081,21.1401271820068,362
Balaena,mysticetus,53.75,148.75,1514:238:4,1300,4.63922214508057,2.52188801765442,32.6802787780762,34.4142608642578,4.47200005874038,0.0362199991941452,21.3671054840088,394
Balaena,mysticetus,53.75,149.25,1514:239:3,1194,4.71418809890747,2.71033501625061,32.7054634094238,34.3247299194336,4.54899994656444,0.0288820005953312,26.483922958374,427
Balaena,mysticetus,53.75,149.75,1514:239:4,1047,4.78793621063232,2.83771300315857,32.7291603088379,34.3295211791992,4.63199988007545,0.02297000028193,30.3986434936523,412
Balaena,mysticetus,53.75,150.25,1515:130:3,896,4.85745191574097,3.13948607444763,32.7482604980469,34.1628036499023,4.7499998472631,0.0197620000690222,40.9723243713379,380
Balaena,mysticetus,53.75,150.75,1515:130:4,692,4.92101001739502,3.15296411514282,32.7595481872559,34.1629676818848,4.87599987536669,0.0169910006225109,41.4166984558105,347
Balaena,mysticetus,53.75,151.25,1515:131:3,567,4.98556184768677,3.26637697219849,32.762393951416,34.027229309082,5.03299990668893,0.0141169996932149,47.4695434570313,315
Balaena,mysticetus,53.75,151.75,1515:131:4,493,5.04610919952393,3.36853289604187,32.7619094848633,33.8813438415527,5.1770000718534,0.0131700001657009,53.9460372924805,283
Balaena,mysticetus,53.75,153.75,1515:133:4,291,5.29148006439209,3.29639291763306,32.6992645263672,33.6071128845215,8.12499970197678,0.00477400003001094,96.5116882324219,156
Balaena,mysticetus,53.75,-177.25,7517:237:3,3818,5.39063501358032,1.2109090089798,32.9573173522949,34.6822967529297,5.1699997857213,0,132.997222900391,213
Balaena,mysticetus,54.25,12.75,1501:142:2,5,10.3738985061646,10.0035924911499,8.02579784393311,13.0454702377319,8.4396842867136,0.000308523915009573,342.440887451172,3
Balaena,mysticetus,54.25,137.25,1513:247:1,35,3.34192800521851,2.49961495399475,25.6937694549561,32.0825424194336,5.81299979239702,0.373140007257462,366.701263427734,13
Balaena,mysticetus,54.25,137.75,1513:247:2,33,3.38581800460815,1.0003559589386,28.0216865539551,32.7600860595703,4.335000179708,0.388974994421005,343.891052246094,15
Balaena,mysticetus,54.25,138.25,1513:248:1,52,3.50262904167175,-0.101805999875069,28.5719375610352,33.153377532959,4.56700008362532,0.386415004730225,330.235992431641,65
Balaena,mysticetus,54.25,140.25,1514:140:1,112,3.96167993545532,-0.523793995380402,30.1295509338379,33.0758018493652,16.9699992984533,0.3473140001297,315.423645019531,15
Balaena,mysticetus,54.25,140.75,1514:140:2,183,4.19905614852905,-0.384476006031036,29.9106254577637,33.0551605224609,18.5100007802248,0.346749007701874,317.125335693359,65
Balaena,mysticetus,54.25,141.25,1514:141:1,404,4.4350790977478,-0.339130997657776,29.798059463501,33.0397415161133,17.797999083995798,0.3435899913311,316.594329833984,96
Balaena,mysticetus,54.25,141.75,1514:141:2,509,4.66409778594971,-0.562205970287323,29.3085193634033,33.0305328369141,17.5839997828007,0.335274010896683,309.454650878906,65
Balaena,mysticetus,54.25,142.25,1514:142:1,332,4.73593187332153,4.18135690689087,28.1475830078125,31.1998405456543,15.1129998266697,0.32353600859642,336.439514160156,16
Balaena,mysticetus,54.25,143.25,1514:143:1,499,4.1898341178894,-0.376937985420227,29.7216415405273,33.2202796936035,16.465999186039,0.24957400560379,233.182586669922,65
Balaena,mysticetus,54.25,143.75,1514:143:2,265,4.05829906463623,0.731357991695404,30.6893501281738,33.374210357666,15.887999907136,0.196609005331993,186.574081420898,97
Balaena,mysticetus,54.25,144.25,1514:144:1,825,4.14581394195557,2.97332310676575,31.4594345092773,34.1881713867188,15.1899997144938,0.135796993970871,34.4758110046387,118
Balaena,mysticetus,54.25,144.75,1514:144:2,1396,4.30508804321289,2.59390592575073,31.98073387146,34.4064178466797,10.143999941647099,0.105763003230095,23.0107479095459,145
Balaena,mysticetus,54.25,145.25,1514:245:1,1500,4.40661478042603,2.50634908676147,32.2003364562988,34.4407043457031,6.50899996981025,0.0945089980959892,18.09250831604,175
Balaena,mysticetus,54.25,145.75,1514:245:2,1499,4.45416402816772,2.50527596473694,32.3081398010254,34.4376411437988,5.16600022092462,0.0908199995756149,18.1588077545166,205
Balaena,mysticetus,54.25,146.25,1514:246:1,1537,4.47155523300171,2.50420308113098,32.3870239257813,34.4356575012207,4.67299995943904,0.087797999382019,18.3048629760742,236
Balaena,mysticetus,54.25,146.75,1514:246:2,1422,4.47991180419922,2.51980590820313,32.4671096801758,34.408260345459,4.47800010442734,0.0844840034842491,20.5300712585449,268
Balaena,mysticetus,54.25,147.25,1514:247:1,1216,4.49132108688354,2.57937502861023,32.5411415100098,34.3554725646973,4.38799988478422,0.0726440027356148,23.2415256500244,300
Balaena,mysticetus,54.25,147.75,1514:247:2,978,4.51270294189453,2.83003401756287,32.5950736999512,34.2800712585449,4.37900004908442,0.0599730014801025,30.1743602752686,332
Balaena,mysticetus,54.25,148.25,1514:248:1,938,4.54938507080078,3.10589289665222,32.634147644043,34.1694450378418,4.41000005230308,0.0509140007197857,39.613597869873,364
Balaena,mysticetus,54.25,148.75,1514:248:2,880,4.59869003295898,3.11985397338867,32.6641426086426,34.1656646728516,4.44900011643767,0.0443269982933998,40.1090316772461,396
Balaena,mysticetus,54.25,149.25,1514:249:1,838,4.64080381393433,2.82914900779724,32.6858711242676,34.3238410949707,4.4999998062849,0.0357550010085106,30.2786922454834,428
Balaena,mysticetus,54.25,149.75,1514:249:2,832,4.67852115631104,2.84269189834595,32.7004623413086,34.327880859375,4.55999979749322,0.0322729982435703,30.5123863220215,406
Balaena,mysticetus,54.25,150.25,1515:140:1,715,4.71988105773926,3.33905291557312,32.7091865539551,34.0357322692871,4.60899993777275,0.0291169993579388,52.7568969726563,373
Balaena,mysticetus,54.25,150.75,1515:140:2,498,4.76934099197388,3.43145489692688,32.7131652832031,33.7596893310547,4.65299980714917,0.0250640008598566,73.8553314208984,341
Balaena,mysticetus,54.25,151.25,1515:141:1,384,4.81866216659546,3.43428802490234,32.7163734436035,33.633674621582,4.7800000756979,0.0222890004515648,74.8111953735352,309
Balaena,mysticetus,54.25,151.75,1515:141:2,374,4.85535478591919,3.44207096099854,32.7208595275879,33.7367362976074,4.9549997784197295,0.0197129994630814,75.3881301879883,276
Balaena,mysticetus,54.25,154.25,1515:144:1,315,5.2645001411438,1.57966196537018,32.5549659729004,33.4200172424316,14.4149996340275,0.00446300022304058,202.192504882813,114
Balaena,mysticetus,54.25,-57.25,7505:247:1,14,2.6604859828949,0.123953998088837,29.6196422576904,33.2562675476074,13.784999959170799,0.108304001390934,358.79931640625,14
Balaena,mysticetus,54.75,135.75,1513:245:4,112,3.41701889038086,2.23926901817322,25.0775146484375,32.5582542419434,5.28899999335408,0.286610007286072,367.924499511719,12
Balaena,mysticetus,54.75,136.25,1513:246:3,93,3.38998889923096,2.20818495750427,25.9540214538574,32.5579147338867,5.12599991634488,0.338106989860535,368.074981689453,13
Balaena,mysticetus,54.75,136.75,1513:246:4,29,3.27291107177734,1.58028495311737,26.5776309967041,32.6307106018066,4.94100013747811,0.364459007978439,347.821838378906,13
Balaena,mysticetus,54.75,137.25,1513:247:3,23,3.20021295547485,2.85688805580139,27.4087524414063,31.5665149688721,5.21899992600083,0.362872987985611,335.720794677734,15
Balaena,mysticetus,54.75,137.75,1513:247:4,39,3.46697425842285,0.899860203266144,28.9949169158936,32.6294937133789,6.18577236309648,0.347927659749985,335.526519775391,9
Balaena,mysticetus,54.75,138.25,1513:248:3,18,3.60805010795593,-0.11948200315237,30.3415393829346,33.1098937988281,8.32000002264977,0.336050987243652,331.521514892578,16
Balaena,mysticetus,54.75,138.75,1513:248:4,56,3.75360798835754,-0.689576983451843,30.8624458312988,33.3316459655762,9.6840001642704,0.341547012329102,321.274932861328,64
Balaena,mysticetus,54.75,139.25,1513:249:3,77,3.79005002975464,-0.987937986850739,31.162654876709,33.3214950561523,10.114000178873502,0.335307002067566,310.629455566406,88
Balaena,mysticetus,54.75,139.75,1513:249:4,146,3.79794096946716,-1.13991594314575,31.3368301391602,33.3576126098633,11.3409999758005,0.330022990703583,298.093231201172,88
Balaena,mysticetus,54.75,140.25,1514:140:3,140,3.85217809677124,-0.854502975940704,31.5121879577637,33.3428688049316,12.44099996984,0.328027993440628,263.407196044922,88
Balaena,mysticetus,54.75,140.75,1514:140:4,305,3.94369006156921,-0.0640759989619255,31.5112171173096,33.4013366699219,12.7900000661612,0.325536996126175,210.25163269043,96
Balaena,mysticetus,54.75,141.25,1514:141:3,393,4.0501880645752,-0.296992987394333,31.3338050842285,33.3613243103027,13.5169997811317,0.323247998952866,226.621078491211,117
Balaena,mysticetus,54.75,141.75,1514:141:4,462,4.16468715667725,-0.453873008489609,30.9316673278809,33.3469886779785,14.6829998120666,0.315180003643036,236.279525756836,96
Balaena,mysticetus,54.75,142.25,1514:142:3,504,4.20603322982788,0.166409000754356,30.3700542449951,33.3738136291504,15.9850008785725,0.301912009716034,198.928833007813,88
Balaena,mysticetus,54.75,142.75,1514:142:4,456,4.09268188476563,-0.61335301399231,30.5487060546875,33.2504806518555,15.1460003107786,0.279372006654739,247.21028137207,88
Balaena,mysticetus,54.75,143.25,1514:143:3,727,3.89610600471497,1.15086102485657,30.8718872070313,33.4571075439453,14.6700004115701,0.241502001881599,168.011901855469,96
Balaena,mysticetus,54.75,143.75,1514:143:4,623,3.76475310325623,1.98105204105377,31.1180629730225,33.5051231384277,14.3060004338622,0.185699000954628,137.838516235352,117
Balaena,mysticetus,54.75,144.25,1514:144:3,976,3.80089092254639,2.85196590423584,31.557430267334,34.2740859985352,12.6790003851056,0.123764999210835,30.4836101531982,144
Balaena,mysticetus,54.75,144.75,1514:144:4,1237,3.91811203956604,2.7200779914856,32.0150489807129,34.3420257568359,7.86800030618906,0.0900089964270592,26.3903274536133,173
Balaena,mysticetus,54.75,145.25,1514:245:3,1222,4.02688407897949,2.52733707427979,32.2237777709961,34.4154357910156,5.26899984106421,0.0817990005016327,20.4399108886719,203
Balaena,mysticetus,54.75,145.75,1514:245:4,1116,4.11402177810669,2.5929160118103,32.3234672546387,34.3455009460449,4.60499990731478,0.0818530023097992,23.2000865936279,229
Balaena,mysticetus,54.75,146.25,1514:246:3,1199,4.17317295074463,2.58778810501099,32.395938873291,34.3483734130859,4.45999996736646,0.0862440019845963,23.2044162750244,256
Balaena,mysticetus,54.75,146.75,1514:246:4,958,4.22755908966064,3.20173501968384,32.4634132385254,34.0731010437012,4.39399993047118,0.089538998901844,44.583984375,285
Balaena,mysticetus,54.75,147.25,1514:247:3,881,4.28828382492065,3.35294389724731,32.5265121459961,33.9355316162109,4.34499979019165,0.0851849988102913,56.6962013244629,315
Balaena,mysticetus,54.75,147.75,1514:247:4,823,4.34875011444092,3.00144600868225,32.5719261169434,34.2805366516113,4.31300001218915,0.0733259990811348,35.1519050598145,345
Balaena,mysticetus,54.75,148.25,1514:248:3,681,4.39946603775024,3.40654110908508,32.6044311523438,33.7935676574707,4.29600011557341,0.0670569986104965,63.8028793334961,375
Balaena,mysticetus,54.75,148.75,1514:248:4,621,4.42583084106445,3.33123993873596,32.6342277526855,33.9214019775391,4.31900005787611,0.0597780011594296,52.4677658081055,406
Balaena,mysticetus,54.75,149.25,1514:249:3,566,4.42584085464478,3.42088198661804,32.6564445495605,33.7784118652344,4.34100022539496,0.0544789992272854,64.9884948730469,433
Balaena,mysticetus,54.75,149.75,1514:249:4,505,4.42741298675537,3.37691497802734,32.6705169677734,33.6459732055664,4.3830000795424,0.0490420013666153,79.1596984863281,401
Balaena,mysticetus,54.75,150.25,1515:140:3,427,4.45700788497925,3.36889696121216,32.6778678894043,33.6431427001953,4.41299984231591,0.0452789999544621,80.0283050537109,369
Balaena,mysticetus,54.75,150.75,1515:140:4,313,4.49059200286865,3.42511105537415,32.6826057434082,33.7636070251465,4.43900004029274,0.0404869988560677,74.4362640380859,337
Balaena,mysticetus,54.75,151.25,1515:141:3,303,4.50579500198364,3.45153403282166,32.6869010925293,33.7569541931152,4.5230002142489,0.0354529991745949,67.0287322998047,305
Balaena,mysticetus,54.75,152.75,1515:142:4,381,4.66629314422607,3.11554908752441,32.6885566711426,33.6026077270508,5.15299988910556,0.0167999994009733,90.6982574462891,209
Balaena,mysticetus,54.75,-164.25,7516:144:3,45,5.56476259231567,4.75595712661743,32.0627746582031,32.6282234191895,19.6909066289663,0.0000157819304149598,269.808380126953,4
Balaena,mysticetus,55.25,13.75,1501:353:2,38,9.86865711212158,8.29314613342285,7.24304485321045,8.83243846893311,0.6280000088736409,0.0000149999996210681,385.216094970703,15
Balaena,mysticetus,55.25,136.25,1513:456:1,207,3.38748598098755,1.02563905715942,27.6974468231201,32.7168426513672,7.3250001296401,0.196191996335983,337.724761962891,13
Balaena,mysticetus,55.25,136.75,1513:456:2,145,3.41575908660889,0.487828999757767,28.2266502380371,33.0867195129395,6.87699997797608,0.259148985147476,336.185485839844,15
Balaena,mysticetus,55.25,137.25,1513:457:1,86,3.51118397712708,-0.113894000649452,29.3174285888672,33.0798683166504,6.47300016134977,0.283565014600754,331.115081787109,15
Balaena,mysticetus,55.25,137.75,1513:457:2,88,3.67266702651978,-0.133773997426033,30.1989803314209,33.080192565918,6.8589998409151995,0.304150998592377,331.024230957031,11
Balaena,mysticetus,55.25,138.75,1513:458:2,71,3.91437411308289,-1.15457105636597,31.597282409668,33.4122695922852,11.718000285327399,0.286042004823685,302.794281005859,63
Balaena,mysticetus,55.25,139.25,1513:459:1,126,3.95925498008728,-1.09497702121735,31.8189945220947,33.3855476379395,10.754999704659001,0.286238014698029,278.920288085938,95
Balaena,mysticetus,55.25,139.75,1513:459:2,131,3.95917296409607,-1.06099200248718,31.9159088134766,33.3603515625,10.176000185310802,0.284873008728027,291.538208007813,127
Balaena,mysticetus,55.25,140.25,1514:350:1,185,3.95916104316711,-0.331146001815796,31.9273681640625,33.3733863830566,9.68299992382526,0.288255989551544,221.132202148438,143
Balaena,mysticetus,55.25,140.75,1514:350:2,336,3.96673989295959,0.355666995048523,31.8605556488037,33.4313354492188,9.92599967867136,0.288327008485794,188.58659362793,147
Balaena,mysticetus,55.25,141.25,1514:351:1,380,3.97044610977173,0.18436299264431,31.770824432373,33.3746490478516,11.3460002467036,0.282444000244141,198.683380126953,160
Balaena,mysticetus,55.25,142.25,1514:352:1,457,3.90279507637024,0.703594982624054,31.5397090911865,33.4301261901855,12.924999929964502,0.257342010736465,175.752868652344,143
Balaena,mysticetus,55.25,142.75,1514:352:2,403,3.81969809532166,0.960815012454987,31.4833526611328,33.4357986450195,13.0350003018975,0.233401000499725,170.062896728516,143
Balaena,mysticetus,55.25,143.25,1514:353:1,577,3.6894359588623,2.05761909484863,31.5297431945801,33.5082054138184,13.028999790549301,0.197753995656967,134.136764526367,143
Balaena,mysticetus,55.25,143.75,1514:353:2,750,3.51984810829163,2.05773401260376,31.6557350158691,33.5209274291992,12.1640004217625,0.149441003799438,134.13362121582,147
Balaena,mysticetus,55.25,144.25,1514:354:1,838,3.36446595191956,2.69763588905334,31.8458480834961,33.6591148376465,9.82099957764149,0.105915002524853,110.962882995605,159
Balaena,mysticetus,55.25,144.75,1514:354:2,778,3.27686190605164,3.04558992385864,32.0763473510742,33.6636352539063,7.08500016480684,0.081727996468544,97.0994720458984,177
Balaena,mysticetus,55.25,145.25,1514:455:1,693,3.28846192359924,2.98657989501953,32.255054473877,34.2759628295898,5.66100003197789,0.0763780027627945,34.8331184387207,199
Balaena,mysticetus,55.25,145.75,1514:455:2,532,3.35781908035278,3.17772197723389,32.3732452392578,33.6629791259766,4.9129999242723,0.0805120021104813,88.5457916259766,224
Balaena,mysticetus,55.25,146.25,1514:456:1,596,3.47133994102478,3.34317898750305,32.4511833190918,33.6621360778809,4.57700015977025,0.0920500010251999,71.2686920166016,250
Balaena,mysticetus,55.25,146.75,1514:456:2,564,3.67607498168945,3.34788608551025,32.5129661560059,33.9359588623047,4.48200013488531,0.101430997252464,57.5112724304199,277
Balaena,mysticetus,55.25,147.25,1514:457:1,586,3.91732096672058,3.37655806541443,32.5569038391113,33.6608963012695,4.37399977818131,0.102332003414631,70.981559753418,306
Balaena,mysticetus,55.25,147.75,1514:457:2,573,4.08694410324097,3.24526500701904,32.5893707275391,34.0588264465332,4.32300008833408,0.099650003015995,46.4288520812988,334
Balaena,mysticetus,55.25,148.25,1514:458:1,518,4.17017889022827,3.36042904853821,32.6194610595703,33.6556396484375,4.31199977174401,0.0896029993891716,78.1408157348633,364
Balaena,mysticetus,55.25,148.75,1514:458:2,425,4.20028877258301,3.3683168888092,32.6459159851074,33.6525726318359,4.33700019493699,0.0802230015397072,78.2819213867188,393
Balaena,mysticetus,55.25,149.25,1514:459:1,369,4.21597719192505,3.24408793449402,32.6615829467773,33.6497573852539,4.37200022861362,0.0757509991526604,86.6489334106445,423
Balaena,mysticetus,55.25,149.75,1514:459:2,330,4.2375020980835,3.42000699043274,32.6689414978027,33.647029876709,4.39900020137429,0.068010002374649,72.6328506469727,396
Balaena,mysticetus,55.25,150.25,1515:350:1,312,4.28032493591309,3.20310401916504,32.6696624755859,33.6444702148438,4.44700010120869,0.0585509985685349,86.9671478271484,364
Balaena,mysticetus,55.25,150.75,1515:350:2,268,4.32114315032959,3.32826495170593,32.6686248779297,33.6407089233398,4.50100004673004,0.0520020015537739,81.3992614746094,333
Balaena,mysticetus,55.25,151.25,1515:351:1,261,4.34162187576294,3.42124605178833,32.6701927185059,33.8846740722656,4.57399990409613,0.045024998486042,60.2043113708496,301
Balaena,mysticetus,55.25,151.75,1515:351:2,261,4.37895107269287,2.21498394012451,32.6728820800781,33.4030914306641,4.7019999474287,0.0342999994754791,138.612411499023,269
Balaena,mysticetus,55.25,152.25,1515:352:1,323,4.45528078079224,2.92847204208374,32.67578125,33.502742767334,5.03000011667609,0.0257990006357431,92.2150573730469,238
Balaena,mysticetus,55.25,153.25,1515:353:1,464,4.66603183746338,3.08979892730713,32.670711517334,33.5853996276855,5.90700004249811,0.0131909996271133,81.0282821655273,174
Balaena,mysticetus,55.25,162.75,1516:352:2,3785,4.88040399551392,1.1152640581131,32.5488967895508,34.6858901977539,22.4639996886253,0.00192099995911121,156.779571533203,79
Balaena,mysticetus,55.25,163.25,1516:353:1,4197,4.98457908630371,1.09686303138733,32.8045883178711,34.6860008239746,15.5910002067685,0.000433000008342788,158.627548217773,111
Balaena,mysticetus,55.75,137.25,1513:457:3,146,3.76529097557068,0.253535985946655,30.8533668518066,33.0745124816895,11.2129999324679,0.147346004843712,334.037811279297,14
Balaena,mysticetus,55.75,137.75,1513:457:4,187,3.9257640838623,-0.684172987937927,31.487060546875,33.3396453857422,11.5919997915626,0.18359400331974,321.796264648438,63
Balaena,mysticetus,55.75,138.25,1513:458:3,173,4.02054119110107,-1.06174302101135,31.8420734405518,33.338451385498,12.071999721229101,0.212414994835854,309.846710205078,87
Balaena,mysticetus,55.75,138.75,1513:458:4,156,4.03982019424438,-1.14412796497345,32.0603256225586,33.4138374328613,10.9320003539324,0.230863004922867,302.841735839844,95
Balaena,mysticetus,55.75,139.25,1513:459:3,209,4.02935886383057,-0.522894978523254,32.1143646240234,33.424186706543,8.98499973118305,0.236448004841805,225.841735839844,115
Balaena,mysticetus,55.75,139.75,1513:459:4,249,4.02702188491821,-0.0948380008339882,32.1581497192383,33.4109344482422,7.65000004321337,0.252968996763229,204.982971191406,140
Balaena,mysticetus,55.75,140.25,1514:350:3,261,4.03127098083496,-0.0425890013575554,32.1272735595703,33.3920783996582,6.9369999691844,0.262495011091232,202.511566162109,168
Balaena,mysticetus,55.75,140.75,1514:350:4,286,4.02155017852783,0.324551999568939,32.0513458251953,33.3752174377441,6.92200008779764,0.264957010746002,188.518051147461,196
Balaena,mysticetus,55.75,141.25,1514:351:3,244,3.99109792709351,0.436942994594574,31.9973258972168,33.3640327453613,7.51399993896484,0.260672986507416,185.312377929688,168
Balaena,mysticetus,55.75,141.75,1514:351:4,214,3.96310997009277,0.161229997873306,31.9277610778809,33.3160934448242,8.25699977576733,0.249510005116463,196.700607299805,140
Balaena,mysticetus,55.75,142.25,1514:352:3,376,3.92655491828918,0.519510984420776,31.8658294677734,33.3561782836914,8.97500012069941,0.230954006314278,184.733871459961,115
Balaena,mysticetus,55.75,142.75,1514:352:4,474,3.83521604537964,0.981600999832153,31.8769226074219,33.418041229248,9.11599956452847,0.204151004552841,167.584365844727,95
Balaena,mysticetus,55.75,143.25,1514:353:3,518,3.63612198829651,1.33764004707336,31.9672756195068,33.4712715148926,8.30799993127584,0.178129002451897,158.152450561523,87
Balaena,mysticetus,55.75,143.75,1514:353:4,606,3.38118696212769,2.62670207023621,32.0811462402344,33.6476669311523,7.91900046169758,0.147897005081177,113.608093261719,95
