Mapping parameters for Globicephala macrorhynchus (short-finned pilot whale)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."



Occurrence cells used for creating environmental envelope (n = 1272)
Genus,Species,Center Lat,Center Long,C-Square,Depth (m),Surface Water Temp. (°C),Bottom Water Temp. (°C),Surface Salinity (psu),Bottom Salinity (psu),Primary Production (mgC·m-3·day-1),Sea Ice Concentration (0-1 fraction),Dissolved Bottom Oxygen (mmol·m-3),Distance to Land (km)
Globicephala,macrorhynchus,-30.75,32.75,3303:102:4,3065,23.2945022583008,1.85963594913483,35.3988265991211,34.8104629516602,9.11599956452847,0,214.344146728516,222
Globicephala,macrorhynchus,-30.75,153.25,3315:103:3,411,22.9624805450439,16.1672306060791,35.466724395752,35.4792823791504,18.2329993695021,0,185.783340454102,23
Globicephala,macrorhynchus,-30.25,17.25,3301:207:1,112,14.8151435852051,11.8394327163696,35.0034484863281,34.9160690307617,67.6385909318924,0,116.412551879883,15
Globicephala,macrorhynchus,-29.75,113.25,3211:393:3,3998,21.6952419281006,0.914977014064789,35.4815101623535,34.7204856872559,2.2470001131296202,0,199.268356323242,193
Globicephala,macrorhynchus,-29.25,31.75,3203:391:2,74,23.4186172485352,23.4698867797852,35.2282104492188,35.3903160095215,26.7570000141859,0,199.785339355469,22
Globicephala,macrorhynchus,-29.25,114.75,3211:394:2,29,21.4735717773438,21.6934871673584,35.2899169921875,35.5095100402832,1.8469999777153099,0,220.090087890625,22
Globicephala,macrorhynchus,-29.25,153.25,3215:393:1,19,22.691068649292,23.32643699646,35.4345474243164,35.5078582763672,17.6174808293581,0,213.435577392578,6
Globicephala,macrorhynchus,-28.75,153.75,3215:383:4,219,23.5709533691406,22.3651103973389,35.4006805419922,35.6042900085449,13.381999917328399,0,201.836410522461,21
Globicephala,macrorhynchus,-28.25,153.75,3215:383:2,145,23.7432460784912,22.2882652282715,35.390323638916,35.6048698425293,14.041000045836,0,200.197402954102,22
Globicephala,macrorhynchus,-27.75,-71.25,5207:371:3,1961,15.6771068572998,3.99659991264343,34.5666885375977,34.4926948547363,45.568998903036096,0,92.8120346069336,23
Globicephala,macrorhynchus,-25.75,-144.25,5214:354:3,4333,23.7057762145996,1.12825298309326,35.6547927856445,34.6971855163574,0.155000001541339,0,184.611297607422,273
Globicephala,macrorhynchus,-25.25,153.25,3215:353:1,26,23.8029708862305,24.3440322875977,35.41748046875,35.3769645690918,12.078000232577299,0,211.605728149414,19
Globicephala,macrorhynchus,-25.25,-71.25,5207:351:1,5371,17.3862056732178,1.34777903556824,34.697940826416,34.6984596252441,23.4149992465973,0,163.538513183594,90
Globicephala,macrorhynchus,-24.75,153.25,3215:143:3,40,24.0334968566895,24.2174644470215,35.4322776794434,35.3292121887207,8.78699962049723,0,212.669174194336,24
Globicephala,macrorhynchus,-24.75,-129.25,5212:249:3,3459,24.3307495117188,1.40542101860046,35.9820175170898,34.6827621459961,0.13800000306218901,0,172.891555786133,166
Globicephala,macrorhynchus,-24.25,40.25,3204:140:1,3394,25.3398780822754,1.58629405498505,35.2590599060059,34.7591667175293,3.1109999399632198,0,211.88410949707,273
Globicephala,macrorhynchus,-24.25,154.75,3215:144:2,4208,24.626636505127,0.882462024688721,35.4089279174805,34.7130012512207,4.68500005081296,0,191.162475585938,212
Globicephala,macrorhynchus,-24.25,167.75,3216:247:2,1298,24.0422992706299,2.97063088417053,35.3921165466309,34.5509872436523,1.18100002873689,0,159.912078857422,218
Globicephala,macrorhynchus,-24.25,-128.25,5212:248:1,2607,24.4738578796387,1.67465794086456,36.0406341552734,34.6622314453125,0.151000000187196,0,161.902862548828,25
Globicephala,macrorhynchus,-23.75,154.75,3215:134:4,2984,24.7726745605469,0.913203001022339,35.3709907531738,34.7188720703125,4.4680000282823995,0,191.411499023438,239
Globicephala,macrorhynchus,-23.75,164.25,3216:134:3,2587,24.0215797424316,1.86360597610474,35.4950218200684,34.6769065856934,1.35999999474734,0,155.381362915039,296
Globicephala,macrorhynchus,-23.75,167.25,3216:237:3,1117,24.1629467010498,6.18658685684204,35.3803367614746,34.4129829406738,1.2969999806955501,0,204.263031005859,162
Globicephala,macrorhynchus,-23.75,167.75,3216:237:4,1025,24.2577419281006,4.94664192199707,35.3407936096191,34.4298400878906,1.2499999720603199,0,190.936111450195,162
Globicephala,macrorhynchus,-23.75,168.75,3216:238:4,1800,24.3799819946289,2.54024696350098,35.3193626403809,34.6107063293457,1.20099994819611,0,153.481002807617,202
Globicephala,macrorhynchus,-23.25,40.25,3204:130:1,3191,25.7653007507324,1.78887295722961,35.2093315124512,34.8011169433594,3.2720000017434403,0,205.626754760742,162
Globicephala,macrorhynchus,-23.25,164.25,3216:134:1,2449,24.2148609161377,1.86172604560852,35.4483528137207,34.6765174865723,1.2910000514239102,0,155.390487670898,247
Globicephala,macrorhynchus,-23.25,165.25,3216:235:1,3647,24.2305202484131,1.49946296215057,35.444637298584,34.6924705505371,1.304000033997,0,153.631195068359,202
Globicephala,macrorhynchus,-23.25,165.75,3216:235:2,3358,24.2703533172607,1.65845704078674,35.4198036193848,34.6932525634766,1.3370000524446402,0,156.946487426758,174
Globicephala,macrorhynchus,-23.25,166.25,3216:236:1,2585,24.3341484069824,1.7476179599762,35.3858032226563,34.6772727966309,1.36899994686246,0,156.743789672852,162
Globicephala,macrorhynchus,-23.25,166.75,3216:236:2,1517,24.3483085632324,2.9866099357605,35.3602447509766,34.56640625,1.44699995871633,0,156.613342285156,127
Globicephala,macrorhynchus,-23.25,167.25,3216:237:1,762,24.3428764343262,5.44811916351318,35.3347587585449,34.4193000793457,1.4809999847784598,0,196.20703125,107
Globicephala,macrorhynchus,-23.25,167.75,3216:237:2,950,24.4828071594238,3.73517394065857,35.2875366210938,34.4718627929688,1.40599999576807,0,171.313262939453,107
Globicephala,macrorhynchus,-23.25,168.25,3216:238:1,1194,24.6504325866699,4.83242177963257,35.2580604553223,34.4301300048828,1.33200001437217,0,189.32453918457,127
Globicephala,macrorhynchus,-23.25,169.75,3216:239:2,2638,24.5695247650146,1.52951502799988,35.2720603942871,34.6918678283691,1.1230000527575599,0,153.892456054688,241
Globicephala,macrorhynchus,-22.75,43.25,3204:123:3,947,26.493839263916,23.4157409667969,34.8905487060547,35.3903541564941,6.52100006118417,0,194.909362792969,21
Globicephala,macrorhynchus,-22.75,166.25,3216:226:3,2351,24.5276546478271,1.80747997760773,35.3087997436523,34.6766357421875,1.3699999544769499,0,155.990142822266,107
Globicephala,macrorhynchus,-22.75,166.75,3216:226:4,650,24.32594871521,24.3404331207275,35.2930641174316,35.4146881103516,1.4449999434873502,0,212.907897949219,103
Globicephala,macrorhynchus,-22.75,167.25,3216:227:3,190,24.400857925415,13.5814256668091,35.248405456543,35.1864242553711,1.57800002489239,0,193.497970581055,25
Globicephala,macrorhynchus,-22.75,167.75,3216:227:4,711,24.7818660736084,3.30844211578369,35.2111282348633,34.5294303894043,1.52499997057021,0,163.644943237305,25
Globicephala,macrorhynchus,-22.75,169.25,3216:229:3,1800,24.8313655853271,1.92840397357941,35.2065277099609,34.6712684631348,1.15100003313273,0,151.213806152344,203
Globicephala,macrorhynchus,-22.75,169.75,3216:229:4,3115,24.7960624694824,1.51022505760193,35.2176513671875,34.6901588439941,1.0999999940395402,0,153.800231933594,215
Globicephala,macrorhynchus,-22.25,11.75,3201:121:2,2607,18.1903457641602,2.62650203704834,35.3420181274414,34.8962287902832,22.902999073267,0,222.824111938477,255
Globicephala,macrorhynchus,-22.25,114.25,3211:124:1,27,25.0009422302246,25.2185611724854,34.7759475708008,34.9997062683105,5.96000021323562,0,209.113006591797,18
Globicephala,macrorhynchus,-22.25,162.25,3216:122:1,1742,24.6232509613037,2.17910599708557,35.3724784851074,34.6474533081055,1.45900005009025,0,150.543151855469,317
Globicephala,macrorhynchus,-22.25,162.75,3216:122:2,1799,24.6501770019531,2.17810297012329,35.3549613952637,34.6473159790039,1.4070000033825598,0,150.551498413086,279
Globicephala,macrorhynchus,-22.25,163.25,3216:123:1,2037,24.6633777618408,2.39405393600464,35.3495635986328,34.6197128295898,1.33200001437217,0,149.21208190918,242
Globicephala,macrorhynchus,-22.25,165.75,3216:225:2,2791,24.7577133178711,1.69624900817871,35.2516593933105,34.6763343811035,1.41499994788319,0,157.205139160156,103
Globicephala,macrorhynchus,-22.25,166.25,3216:226:1,791,24.6104297637939,24.5831813812256,35.2767791748047,35.3711776733398,1.53200002387166,0,212.534271240234,22
Globicephala,macrorhynchus,-22.25,166.75,3216:226:2,11,24.8508586883545,15.4279308319092,35.1934280395508,34.9486503601074,1.5144816134125,0,201.314666748047,13
Globicephala,macrorhynchus,-22.25,170.25,3217:120:1,5031,24.9981708526611,1.48941099643707,35.1690406799316,34.6934432983398,1.0329999495297701,0,154.055816650391,154
Globicephala,macrorhynchus,-22.25,170.75,3217:120:2,2989,24.9990863800049,1.63686001300812,35.167423248291,34.6842079162598,1.0100000072270598,0,153.332305908203,103
Globicephala,macrorhynchus,-21.75,13.75,3201:113:4,101,16.2039661407471,15.0836448669434,35.222095489502,35.2170867919922,103.366002440453,0,23.9148406982422,25
Globicephala,macrorhynchus,-21.75,163.25,3216:113:3,2389,24.8868236541748,1.75694596767426,35.2940101623535,34.6758728027344,1.23599998187274,0,156.399795532227,204
Globicephala,macrorhynchus,-21.75,165.25,3216:215:3,2483,24.9772701263428,1.7408150434494,35.1811714172363,34.6766395568848,1.3920000055804802,0,156.806732177734,24
Globicephala,macrorhynchus,-21.75,165.75,3216:215:4,874,25.1731948852539,11.1576147079468,35.1488761901855,34.9040641784668,1.41305138822645,0,177.919967651367,14
Globicephala,macrorhynchus,-21.75,167.25,3216:217:3,2015,25.4925518035889,1.93963396549225,35.0755729675293,34.6455421447754,1.4280000468715999,0,151.478942871094,103
Globicephala,macrorhynchus,-21.75,168.25,3216:218:3,1045,25.4001407623291,4.1402440071106,35.109561920166,34.4737968444824,1.22199999168515,0,176.434524536133,25
Globicephala,macrorhynchus,-21.75,-70.25,5207:110:3,782,18.322021484375,12.3980598449707,34.7825508117676,34.840145111084,56.6390007734299,0,23.4290714263916,21
Globicephala,macrorhynchus,-21.25,55.25,3205:215:1,1645,25.9063529968262,4.48780012130737,35.1506233215332,34.5682411193848,0.8670000243000691,0,149.658645629883,22
Globicephala,macrorhynchus,-21.25,55.75,3205:215:2,1318,25.8072528839111,25.5176792144775,35.1790924072266,35.1054458618164,0.813000020571053,0,209.338424682617,16
Globicephala,macrorhynchus,-21.25,56.25,3205:216:1,2995,25.8034133911133,1.39245498180389,35.182918548584,34.725269317627,0.72900002123788,0,180.617706298828,104
Globicephala,macrorhynchus,-21.25,56.75,3205:216:2,4088,25.762845993042,0.932889997959137,35.1737365722656,34.7188148498535,0.686999992467463,0,197.041748046875,155
Globicephala,macrorhynchus,-21.25,162.75,3216:112:2,2291,25.1112766265869,1.69836902618408,35.2647895812988,34.6749496459961,1.19900004938245,0,156.726364135742,204
Globicephala,macrorhynchus,-21.25,164.25,3216:114:1,3454,25.2660255432129,1.65004098415375,35.1194305419922,34.6884880065918,1.37900002300739,0,156.787124633789,104
Globicephala,macrorhynchus,-21.25,164.75,3216:114:2,1848,25.1982879638672,20.7400741577148,35.1207504272461,35.6845207214355,1.56600004993379,0,186.585968017578,23
Globicephala,macrorhynchus,-21.25,165.25,3216:215:1,123,25.4608898162842,17.4698104858398,35.0811386108398,35.3088684082031,1.42739654984325,0,187.101104736328,5
Globicephala,macrorhynchus,-21.25,165.75,3216:215:2,305,25.716028213501,25.5256576538086,35.0223274230957,35.2048416137695,1.46299996413291,0,209.783874511719,15
Globicephala,macrorhynchus,-21.25,166.25,3216:216:1,1554,25.7473907470703,1.94629502296448,35.0274467468262,34.6758918762207,1.1800000211224,0,152.307891845703,26
Globicephala,macrorhynchus,-21.25,167.25,3216:217:1,1820,25.6446838378906,2.25131011009216,35.0687217712402,34.6449317932129,1.1790000135079,0,147.981063842773,24
Globicephala,macrorhynchus,-21.25,167.75,3216:217:2,916,25.6232013702393,7.58533000946045,35.0800361633301,34.4166603088379,1.1289999820292,0,205.498519897461,25
Globicephala,macrorhynchus,-21.25,168.25,3216:218:1,2062,25.5818653106689,1.92286896705627,35.0903244018555,34.6445159912109,1.10800005495548,0,150.927886962891,25
Globicephala,macrorhynchus,-21.25,179.75,3217:219:2,3485,25.8264865875244,1.56217503547668,35.024974822998,34.684196472168,0.967000029049814,0,155.931243896484,217
Globicephala,macrorhynchus,-21.25,-159.75,5215:219:2,3091,26.0373477935791,3.37284302711487,35.5599327087402,34.470272064209,0.24799999664537598,0,158.369369506836,26
Globicephala,macrorhynchus,-21.25,-175.25,5217:215:1,555,25.8002433776855,14.353874206543,35.1264152526855,35.0685882568359,0.84599998081103,0,194.203521728516,26
Globicephala,macrorhynchus,-20.75,55.75,3205:205:4,1984,25.9458503723145,2.2436580657959,35.1487922668457,34.7213554382324,0.798999972175807,0,165.530258178711,23
Globicephala,macrorhynchus,-20.75,57.25,3205:207:3,3648,25.8523178100586,1.15056002140045,35.1201858520508,34.7238006591797,0.822999980300665,0,189.846542358398,108
Globicephala,macrorhynchus,-20.75,160.75,3216:100:4,910,25.3115653991699,5.81161308288574,35.2363891601563,34.4314460754395,1.13800005055964,0,196.441833496094,249
Globicephala,macrorhynchus,-20.75,163.75,3216:103:4,3519,25.5252456665039,1.64767897129059,35.0909690856934,34.6886749267578,1.388999982737,0,156.75537109375,104
Globicephala,macrorhynchus,-20.75,164.25,3216:104:3,1732,25.4447956085205,25.4730033874512,35.0603485107422,35.2214279174805,1.62800005637109,0,209.081359863281,23
Globicephala,macrorhynchus,-20.75,164.75,3216:104:4,84,25.6857643127441,17.7285938262939,35.0410575866699,35.2833824157715,1.43193022813648,0,185.926864624023,5
Globicephala,macrorhynchus,-20.75,165.75,3216:205:4,1808,25.9432353973389,1.94090104103088,35.0032997131348,34.6726341247559,1.0539999930188102,0,151.690490722656,104
Globicephala,macrorhynchus,-20.75,166.75,3216:206:4,1323,25.8174438476563,2.57735300064087,35.048511505127,34.6155586242676,1.05800002347678,0,149.108795166016,26
Globicephala,macrorhynchus,-20.75,167.25,3216:207:3,1165,25.7806377410889,18.0179996490479,35.0608787536621,35.5838012695313,1.01300003007054,0,183.009521484375,22
Globicephala,macrorhynchus,-20.75,167.75,3216:207:4,2962,25.8016567230225,1.53062903881073,35.0604934692383,34.6807250976563,0.934000010602176,0,153.303329467773,104
Globicephala,macrorhynchus,-20.75,-158.75,5215:208:4,4750,26.2269096374512,0.885864019393921,35.5981216430664,34.705207824707,0.228000004426576,0,197.946426391602,170
Globicephala,macrorhynchus,-20.75,-173.75,5217:103:4,4927,26.0767459869385,0.753594994544983,35.1843109130859,34.7076110839844,0.67699997453019,0,209.32080078125,170
Globicephala,macrorhynchus,-20.25,115.75,3211:205:2,60,26.3495712280273,25.7686672210693,34.7110252380371,34.9240264892578,4.12900000810623,0,210.14665222168,97
Globicephala,macrorhynchus,-20.25,148.75,3214:208:2,5,24.946418762207,25.0923156738281,35.4694519042969,35.1287307739258,11.417999863624601,0,211.219909667969,16
Globicephala,macrorhynchus,-20.25,163.75,3216:103:2,2139,25.6811561584473,3.00034403800964,35.0400276184082,34.5682792663574,1.52499997057021,0,151.800140380859,26
Globicephala,macrorhynchus,-20.25,164.75,3216:104:2,1198,26.1480865478516,2.9797830581665,34.982666015625,34.5665245056152,1.24600005801767,0,153.099227905273,23
Globicephala,macrorhynchus,-20.25,166.25,3216:206:1,1329,26.0189380645752,4.57096910476685,35.0095024108887,34.4226379394531,0.92299998505041,0,181.143325805664,104
Globicephala,macrorhynchus,-20.25,166.75,3216:206:2,1744,25.9964923858643,1.71180295944214,35.0214309692383,34.6722526550293,0.915999989956617,0,152.868896484375,26
Globicephala,macrorhynchus,-19.75,148.25,3114:498:3,28,25.3634872436523,25.5196228027344,35.3511581420898,35.170783996582,9.90100018680096,0,209.020874023438,24
Globicephala,macrorhynchus,-19.75,-142.75,5114:392:4,4435,26.64280128479,1.20097100734711,36.0825157165527,34.6961479187012,0.650000001769513,0,180.898727416992,262
Globicephala,macrorhynchus,-19.75,-175.75,5117:495:4,2376,26.6171131134033,2.10538411140442,35.0753021240234,34.654972076416,0.681000004988164,0,146.549209594727,105
Globicephala,macrorhynchus,-19.75,-178.75,5117:498:4,1346,26.5708904266357,2.90474104881287,34.9209403991699,34.5512619018555,1.13200000487268,0,156.261123657227,105
Globicephala,macrorhynchus,-19.25,35.75,3103:495:2,4,26.4395313262939,26.8852729797363,28.2353591918945,35.0959587097168,14.9480002000928,0,210.936416625977,22
Globicephala,macrorhynchus,-19.25,163.25,3116:393:1,752,26.0457592010498,25.8881130218506,35.0158348083496,35.1823654174805,1.41200004145503,0,208.687438964844,129
Globicephala,macrorhynchus,-19.25,-142.75,5114:392:2,4392,26.8169384002686,1.21041703224182,36.114673614502,34.6961479187012,0.895000004675239,0,180.493576049805,269
Globicephala,macrorhynchus,-19.25,-169.75,5116:499:2,3231,26.984468460083,1.0528290271759,35.3122711181641,34.7168960571289,0.310000003082678,0,198.698150634766,25
Globicephala,macrorhynchus,-18.75,41.25,3104:381:3,2507,27.262149810791,2.22642803192139,35.0242233276367,34.7784538269043,3.37000004947186,0,164.262344360352,283
Globicephala,macrorhynchus,-18.75,49.25,3104:489:3,385,26.338077545166,25.666919708252,34.8486328125,35.0010375976563,12.7860000357032,0,211.073501586914,17
Globicephala,macrorhynchus,-18.75,146.75,3114:486:4,23,25.7198543548584,25.8237628936768,35.2438163757324,35.111255645752,13.5580003261566,0,208.067489624023,26
Globicephala,macrorhynchus,-18.75,147.25,3114:487:3,22,25.9168071746826,25.702823638916,35.1795196533203,35.1642036437988,6.51000021025538,0,208.039077758789,85
Globicephala,macrorhynchus,-18.75,163.25,3116:383:3,595,26.3866100311279,7.2852897644043,34.9861602783203,34.5175476074219,1.22299999929965,0,200.245101928711,176
Globicephala,macrorhynchus,-18.75,178.25,3117:488:3,1502,27.0410137176514,2.51101589202881,34.7462921142578,34.6105766296387,2.27999989874661,0,151.570358276367,26
Globicephala,macrorhynchus,-18.75,-150.25,5115:380:3,3934,27.1709289550781,1.26977801322937,35.944709777832,34.6860008239746,0.931999995373189,0,175.761901855469,176
Globicephala,macrorhynchus,-18.75,-168.75,5116:488:4,4682,27.2063274383545,0.703019976615906,35.3714904785156,34.7125930786133,0.24600001052022002,0,208.95378112793,158
Globicephala,macrorhynchus,-18.75,-174.25,5117:384:3,943,26.9483394622803,5.26568508148193,35.1337242126465,34.3752174377441,0.563999987207353,0,189.911071777344,26
Globicephala,macrorhynchus,-18.25,43.25,3104:383:1,1606,27.5310363769531,3.19229793548584,34.8707046508789,34.7336311340332,2.8589998837560398,0,128.819137573242,132
Globicephala,macrorhynchus,-18.25,57.75,3105:487:2,3260,26.2478179931641,1.38142502307892,34.9199562072754,34.7309989929199,1.17699999827892,0,178.054275512695,220
Globicephala,macrorhynchus,-18.25,-149.75,5114:489:2,3522,27.3918857574463,1.27848994731903,35.955738067627,34.6860008239746,1.15499994717538,0,175.384567260742,108
Globicephala,macrorhynchus,-17.75,38.75,3103:478:4,1520,27.100076675415,3.7103910446167,34.8529663085938,34.7379989624023,6.69299997389317,0,118.410163879395,85
Globicephala,macrorhynchus,-17.75,42.75,3104:372:4,1938,27.5348968505859,2.65303111076355,34.9580574035645,34.7649955749512,2.2259999532252603,0,142.40901184082,109
Globicephala,macrorhynchus,-17.75,52.75,3105:372:4,4860,26.532341003418,0.672315001487732,34.9755706787109,34.7126617431641,1.17699999827892,0,207.1162109375,361
Globicephala,macrorhynchus,-17.75,165.25,3116:475:3,4501,27.0911903381348,1.45218598842621,34.7923622131348,34.6934509277344,0.801999995019287,0,152.960800170898,323
Globicephala,macrorhynchus,-17.75,-144.75,5114:374:4,3475,27.3504295349121,1.22314703464508,36.0615043640137,34.6904830932617,2.76999990455806,0,179.574752807617,164
Globicephala,macrorhynchus,-17.75,-149.75,5114:479:4,2374,27.6048717498779,1.5966659784317,35.947437286377,34.6570701599121,1.2509999796748201,0,159.887054443359,26
Globicephala,macrorhynchus,-17.75,-150.75,5115:370:4,3129,27.5943660736084,1.51111602783203,35.9154624938965,34.6584625244141,0.873000011779368,0,162.975341796875,26
Globicephala,macrorhynchus,-17.25,50.75,3105:370:2,4042,26.6901588439941,0.705689013004303,34.9648895263672,34.7104034423828,1.03199994191527,0,205.968978881836,142
Globicephala,macrorhynchus,-17.25,177.75,3117:477:2,60,27.6785411834717,23.4465026855469,34.6685752868652,35.7377815246582,2.81099998392165,0,188.151901245117,23
