Mapping parameters for Orcinus orca (killer whale)

"Cite AquaMaps itself as: Kaschner, K., Kesner-Reyes, K., Garilao, C., Segschneider, J., Rius-Barile, J. Rees, T., & Froese, R. (2019, October). AquaMaps: Predicted range maps for aquatic species. Retrieved from https://www.aquamaps.org."



Occurrence cells used for creating environmental envelope (n = 2396)
Genus,Species,Center Lat,Center Long,C-Square,Depth (m),Surface Water Temp. (°C),Bottom Water Temp. (°C),Surface Salinity (psu),Bottom Salinity (psu),Primary Production (mgC·m-3·day-1),Sea Ice Concentration (0-1 fraction),Dissolved Bottom Oxygen (mmol·m-3),Distance to Land (km)
Orcinus,orca,-66.75,-68.25,5606:468:3,215,-0.975458979606628,-0.95209002494812,33.0260581970215,34.3902778625488,5.79599989578128,0.356914013624191,219.783294677734,6
Orcinus,orca,-66.75,-69.25,5606:469:3,393,-0.83424299955368,-0.731814026832581,33.1357231140137,34.6796493530273,3.85500001721084,0.342123001813889,212.198745727539,44
Orcinus,orca,-66.25,48.25,3604:468:1,1333,-1.69062304496765,1.22235095500946,33.9657974243164,34.6999130249023,1.3960000360384601,0.647388994693756,229.796981811523,78
Orcinus,orca,-66.25,49.25,3604:469:1,1251,-1.72089898586273,1.01862704753876,33.9269752502441,34.7014122009277,1.70200003776699,0.637691974639893,228.665649414063,67
Orcinus,orca,-66.25,57.75,3605:467:2,518,-1.69781804084778,0.160101994872093,33.9698715209961,34.6706237792969,2.42700008675456,0.699957013130188,268.051879882813,45
Orcinus,orca,-66.25,58.25,3605:468:1,1016,-1.66495299339294,0.631673991680145,34.0193481445313,34.6687622070313,2.1569998934865,0.696335017681122,229.582397460938,67
Orcinus,orca,-66.25,59.25,3605:469:1,1909,-1.58444905281067,0.41924199461937,34.0506172180176,34.6655426025391,1.71700003556907,0.670022010803223,229.342041015625,109
Orcinus,orca,-66.25,59.75,3605:469:2,2130,-1.5574209690094,0.179316997528076,34.0524673461914,34.6656837463379,1.66599999647588,0.657959997653961,229.641754150391,127
Orcinus,orca,-66.25,62.75,3606:362:2,2770,-1.5514760017395,0.0176609996706247,34.0559616088867,34.6617546081543,1.4019999653101,0.637184977531433,230.322952270508,152
Orcinus,orca,-66.25,63.25,3606:363:1,2997,-1.55388605594635,-0.0292349997907877,34.0514259338379,34.6622695922852,1.44200003705919,0.63682097196579,230.724517822266,157
Orcinus,orca,-66.25,64.75,3606:364:2,2629,-1.56077802181244,0.223453998565674,34.032886505127,34.6650428771973,1.43099995329976,0.639078974723816,229.408935546875,161
Orcinus,orca,-66.25,66.25,3606:466:1,2488,-1.55682504177094,0.293830007314682,34.0055274963379,34.6652679443359,1.45900005009025,0.634625971317291,228.648895263672,188
